기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20241,A,골목상권,3110819,신대방역 4번,984221,467815,516406,78728,178129,176616,141190,165868,243690,252920,212309,113900,112856,165941,126295,138303,137913,137520,138993,136665,144989,149839
20241,A,골목상권,3110820,성남고등학교,869391,411764,457627,159222,164518,136664,130446,134166,144374,285734,183737,79235,73841,121843,125002,121788,122407,120540,123227,119613,128657,133159
20241,A,골목상권,3110821,보라매역 2번,1445304,680366,764940,192269,236601,259782,241330,207912,307413,423319,304649,157387,150272,216583,193096,204941,205572,202054,203966,200147,207997,220628
20241,A,골목상권,3110822,신대방삼거리역 4번(대림초등학교),694377,322224,372152,105380,136137,116287,103221,104517,128833,253494,153319,60488,53561,79685,93830,98899,99724,97403,99196,97506,99127,102522
20241,A,골목상권,3110823,신대방삼거리역 3번,791465,366823,424640,94120,144666,142529,131906,107739,170503,203920,164084,97289,97837,131828,96506,113195,113107,112244,111642,110236,113712,117328
20241,A,골목상권,3110824,대방역 3번,211239,93380,117860,37997,35307,28926,38242,29889,40879,41067,48440,29402,29234,39277,23822,31099,31587,32333,31654,31152,27700,25712
20241,A,골목상권,3110825,신대방삼거리역 1번,2244933,1032577,1212358,311917,405046,395526,336577,279462,516406,712606,470018,212026,207329,329168,313789,315914,312718,305827,313939,308914,336403,351219
20241,A,골목상권,3110826,장승배기역 4번,579094,265692,313404,69611,96866,96691,83004,85836,147087,131442,117023,74348,75652,107302,73328,81986,82540,81025,82673,81629,84912,84331
20241,A,골목상권,3110827,NH농협은행 상도동지점,650007,293347,356660,83310,112511,111280,92567,88430,161908,183603,133989,71204,70209,104461,86541,91532,90946,89200,91201,89788,96574,100765
20241,A,골목상권,3110828,노량진역 6번,1855613,939837,915776,180383,418912,347406,266088,256359,386466,477277,394307,218282,216661,311339,237747,268588,267383,268893,265229,266652,262387,256480
20241,A,골목상권,3110829,장승배기역 5번,718696,341502,377195,64318,118195,122201,96526,111241,206216,229512,155325,73447,70375,96975,93061,103263,101289,101233,102040,100759,102624,107489
20241,A,골목상권,3110830,상도초등학교,627950,293358,334591,138557,69999,95992,97149,85330,140922,185509,129450,68619,66075,96301,81998,89840,88489,87700,87833,87241,91508,95339
20241,A,골목상권,3110831,상도4동주민센터,580987,270083,310906,111406,77495,97248,91399,77360,126079,188107,123114,58045,53309,80028,78384,82318,83033,81567,83371,81033,83356,86313
20241,A,골목상권,3110832,노량진초등학교,572030,310127,261901,40429,220361,110549,61231,57485,81972,133837,117236,72855,73010,103443,71650,82691,81467,82194,80950,82042,81440,81244
20241,A,골목상권,3110833,상도역 2번,595128,271414,323713,134296,95415,88034,101039,71309,105035,167411,124202,59598,61996,98558,83364,85041,84336,86479,85444,84239,84087,85502
20241,A,골목상권,3110834,동작구자원봉사센터,176119,93754,82365,23691,43863,33228,23604,20577,31159,58493,38081,17272,16397,23723,22154,24511,24785,24357,24928,24392,26011,27138
20241,A,골목상권,3110835,상도역 1번,179780,84199,95582,25561,45408,28220,25426,20718,34448,38970,38561,22953,23135,33538,22623,24853,25618,26114,25978,25805,25938,25475
20241,A,골목상권,3110836,상도역 5번,1382037,643672,738366,184852,392732,177362,162021,165382,299688,401808,287128,150002,150477,216094,176527,192778,194392,193133,195481,190145,204912,211196
20241,A,골목상권,3110837,숭실대입구역 1번,1706970,805578,901391,239887,448769,227877,217421,216159,356858,409052,342230,206734,214143,317472,217340,240893,238017,240688,239719,238475,252686,256493
20241,A,골목상권,3110838,상도1동주민센터앞,119527,55944,63582,17916,28627,13692,15056,17554,26683,31859,21617,14668,15595,21422,14366,17163,17008,16968,16998,16500,17450,17440
20241,A,골목상권,3110839,숭실대입구역 4번,795647,392967,402678,143409,224553,110490,106398,84598,126199,205419,156937,99962,98283,129734,105313,115279,116715,113581,115967,110115,111501,112489
20241,A,골목상권,3110840,중앙대학교,1069299,498409,570890,145507,352043,141624,127397,123419,179308,320386,225587,125391,112071,150635,135227,152728,158070,158804,158775,150391,144694,145837
20241,A,골목상권,3110841,중대부중,493418,218483,274936,98181,69257,64020,81027,73164,107767,131790,110499,59574,52598,74537,64422,72113,71102,73663,71219,70494,67197,67631
20241,A,골목상권,3110842,흑리단길,170276,78634,91642,28292,24983,24164,26689,25157,40992,29951,33588,24026,26692,36401,19618,24234,23986,24995,24330,24566,24905,23260
20241,A,골목상권,3110843,사당5동주민센터,475432,220142,255290,83938,68272,80065,75298,61976,105884,113427,104739,57831,57185,82159,60090,67706,66952,67469,67411,65492,69033,71367
20241,A,골목상권,3110844,흑석2치안센터,150477,65425,85053,29014,15675,17383,24542,24650,39215,41250,31177,16171,16337,24090,21455,21982,21286,21619,21367,21364,21181,21681
20241,A,골목상권,3110845,사당종합체육관,410420,187774,222646,73216,43770,50872,61469,63324,117770,141357,92258,36551,33911,50340,56005,58779,58732,57303,58394,57130,59115,60967
20241,A,골목상권,3110846,남성역 1번,2720830,1252407,1468423,363769,429903,476652,421817,362132,666558,744070,556271,297912,303153,456407,363020,388757,382212,383801,386661,382219,396260,400922
20241,A,골목상권,3110847,예술인마을,778731,378436,400295,116100,120570,132114,119444,107152,183350,244155,163189,75068,73039,114992,108289,110531,109762,107543,108392,107115,115145,120243
20241,A,골목상권,3110848,양지어린이공원,1274669,604354,670315,151626,236556,241819,202486,166883,275298,406360,270360,127072,122692,179663,168523,179619,179430,175918,179186,176157,187261,197097
20241,A,골목상권,3110849,이수역 10번,1933564,912407,1021156,305657,263404,341346,302047,270556,450551,554760,390485,203207,204969,312944,267198,276271,273765,271780,271736,271379,278802,289829
20241,A,골목상권,3110850,사당역 10번,2754568,1308809,1445758,247811,621743,578768,408894,340212,557141,837965,584551,281057,272924,429207,348865,384769,385451,388335,387515,392954,409549,405994
20241,A,골목상권,3110851,경문고등학교(동작동성당),1225061,555210,669851,243004,125461,176776,192732,181703,305387,377820,257725,120755,115989,181191,171581,175863,173360,171262,174500,171774,176705,181599
20241,A,골목상권,3110852,이수역 9번,605603,289135,316468,58929,120237,130034,97295,80780,118328,170561,122022,71351,69872,97827,73973,86757,87251,89161,88017,88127,85883,80407
20241,A,골목상권,3110853,KT구로지사,1860122,1022404,837717,91663,380273,492524,369912,277648,248102,388682,390794,280561,278651,318957,202478,275176,286597,290246,284422,272809,226807,224065
20241,A,골목상권,3110854,조원동주민센터,364968,174978,189988,27242,62368,79676,55989,57687,82006,119084,75539,34434,33438,51661,50813,52320,51317,51833,51304,50993,52807,54395
20241,A,골목상권,3110855,신대방역 2번,1216477,585344,631133,88890,298753,256901,174045,163161,234729,284015,234515,137193,147291,239499,173963,170859,167631,170158,168776,169866,184221,184967
20241,A,골목상권,3110856,미성초등학교,861484,398999,462485,114197,156928,163969,139726,120993,165672,245793,175741,92725,93660,137875,115690,121170,121569,119384,120177,117228,129109,132845
20241,A,골목상권,3110857,미성동주민센터,1117023,526368,590654,190346,133848,154346,181919,181903,274662,355531,232180,109297,110169,158752,151094,160287,158962,152819,158040,156074,164790,166050
20241,A,골목상권,3110858,신대방역 1번,604342,287868,316473,33523,147226,114797,76700,92653,139443,141841,135948,67347,69487,108036,81684,84581,85472,86318,85845,85348,88190,88586
20241,A,골목상권,3110859,난향초등학교,565595,277931,287664,104262,58503,76584,88138,92717,145391,158864,115970,63804,61299,88911,76745,78686,79829,77657,79903,79667,83552,86300
20241,A,골목상권,3110860,호림박물관(성보고등학교),450856,220071,230785,54067,95121,88172,64068,63020,86406,114008,102811,57212,54119,70248,52460,63670,64808,62952,64576,62735,64493,67621
20241,A,골목상권,3110861,관악구신사동주민센터,1981336,983528,997807,187305,466717,411558,274729,275043,365985,610736,412625,202188,196264,291244,268280,280492,280856,272913,278231,277426,289598,301820
20241,A,골목상권,3110862,난곡초등학교(난곡동벽화마을),495271,234553,260718,75703,63861,65527,79453,80135,130591,120852,95458,59255,62728,91846,65130,69353,69432,68184,69811,69714,73281,75496
20241,A,골목상권,3110863,난우초등학교,812799,376789,436010,132412,111376,111335,118265,134496,204913,251021,163616,79022,77400,124800,116940,115323,114906,112756,114435,113728,118839,122809
20241,A,골목상권,3110864,신림우방아파트,1462276,703027,759248,134876,352890,269653,191296,194270,319291,469636,319010,142086,132992,200329,198221,206168,206007,200963,206481,202951,213398,226307
20241,A,골목상권,3110865,남강고등학교(남강중학교),2226631,1037397,1189234,332354,303852,308768,326977,370140,584537,600798,455244,238745,249870,377008,304966,316046,311444,312107,309284,310579,327671,339500
20241,A,골목상권,3110866,난우중학교,1162951,554726,608225,175991,143579,163266,186089,175000,319027,356411,245174,120338,112677,169111,159242,165537,163997,159437,163681,161057,170040,179203
20241,A,골목상권,3110867,국제신학대학원대학교(남서울중학교),1186473,582714,603759,84131,339592,252811,150334,148041,211563,324604,245983,128779,128796,196720,161591,167075,163511,165423,164390,164864,175983,185228
20241,A,골목상권,3110868,남부초등학교,725485,357427,368056,51853,198029,151487,96274,89153,138689,209982,154305,76081,75783,111835,97498,102907,101885,101797,102006,100626,106157,110107
20241,A,골목상권,3110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",4191728,2190727,2001000,217574,1566591,1044242,510392,364717,488213,1253392,870838,416852,410435,655804,584405,586914,582468,578047,580809,578038,628782,656672
20241,A,골목상권,3110870,신림주공2단지(광신고등학교),368642,172561,196079,36373,32745,43219,59509,66427,130367,151160,78645,23089,20557,36830,58359,53721,52847,52544,52901,52068,51548,53012
20241,A,골목상권,3110871,신원동주민센터,706056,354176,351881,58955,171865,146113,98806,90966,139353,189640,150839,79854,80178,115834,89712,98127,96724,97109,98552,97446,106011,112089
20241,A,골목상권,3110872,신림초등학교,963446,479469,483977,85888,221546,191337,140063,121536,203077,366752,206436,81603,69471,108352,130832,137609,137997,134910,137425,134648,137004,143854
20241,A,골목상권,3110873,당곡중학교,635156,312763,322394,67691,122443,125309,105350,87028,127336,147689,141389,82212,79464,106460,77943,91354,93398,93797,92946,89486,86492,87684
20241,A,골목상권,3110874,원신초등학교(구세군관악영문교회),1960128,1014437,945690,172158,409547,281577,257730,281708,557406,504956,385889,227281,223843,351784,266375,279577,276639,277282,276515,278290,283336,288489
20241,A,골목상권,3110875,보라매동주민센터(당곡고등학교),163761,81311,82450,21371,31057,30594,23850,19528,37360,55784,35231,15324,13968,21244,22210,23164,23107,22080,22882,22253,24267,26007
20241,A,골목상권,3110876,서원동주민센터(신관중학교),512790,256792,255999,46548,122522,110537,66086,63293,103804,155305,109758,52189,49995,75817,69724,73157,72819,70872,72570,70665,74841,77864
20241,A,골목상권,3110877,신림역 8번,1288214,657523,630692,84866,386414,295231,164304,149141,208258,343036,263927,146842,145240,218027,171141,180618,179227,178937,180563,178470,192120,198277
20241,A,골목상권,3110878,미림여고,508651,284372,224278,41487,113029,91619,87243,71092,104179,183233,115944,44894,37701,58028,68849,72643,73007,71855,72798,71958,71793,74596
20241,A,골목상권,3110879,신림현대아파트,314331,157785,156547,28410,59888,55536,47166,45549,77784,80146,62263,35332,36245,56195,44153,44791,44277,44081,44169,44233,46225,46553
20241,A,골목상권,3110880,신림역 1번,530602,267626,262975,39401,155597,112663,68639,62972,91329,179792,118725,52079,45852,65891,68262,75429,75717,76063,75579,75378,76531,75902
20241,A,골목상권,3110881,구립대학경로당(관악산샘말공원),4603358,2693081,1910277,359698,1481116,891936,694786,513184,662637,1296140,955866,507592,499103,737455,607201,653507,652950,648459,656790,649007,662482,680162
20241,A,골목상권,3110882,신성초등학교,1696215,947588,748627,142310,477530,327330,238290,205024,305730,497907,365990,177878,173853,254296,226290,241530,240298,237427,239375,235586,247086,254913
20241,A,골목상권,3110883,은천초등학교(은천교앞),1454455,705857,748597,137440,295379,287543,211037,198797,324257,400939,310831,161165,161918,233124,186478,204539,202327,203992,202369,202863,216752,221612
20241,A,골목상권,3110884,봉천역 4번(봉천110안전센터),899616,422546,477071,86667,172220,167495,131909,127409,213916,212720,186181,103679,104477,168346,124212,127803,124549,125662,122733,125563,133883,139423
20241,A,골목상권,3110885,영락고등학교,1360729,687872,672857,151783,286368,279710,200882,169652,272333,447385,294231,127963,121779,185070,184302,191311,189480,185581,190300,187259,204043,212754
20241,A,골목상권,3110886,관악해태어린이공원,1214721,718199,496521,108239,426897,252461,167056,116518,143550,374052,266926,126854,119003,169904,157982,171562,171184,169216,172106,168192,177179,185280
20241,A,골목상권,3110887,서울산업정보학교(서울삼성초등학교),515321,290420,224901,66846,177950,92598,60320,51337,66270,118198,111725,68192,67049,87208,62949,73196,74007,74273,73811,72777,73103,74154
20241,A,골목상권,3110888,청룡동주민센터,771328,364348,406978,71356,203355,161491,93546,96732,144849,201862,156189,84732,87032,134599,106911,108093,107267,107121,106181,105730,115769,121165
20241,A,골목상권,3110889,봉천역 6번,479307,229156,250150,65209,70736,81750,75454,66562,119595,138436,99798,49142,48250,76240,67439,68576,66501,66847,68303,66987,70302,71791
20241,A,골목상권,3110890,봉천역 1번(관악초등학교),900620,420686,479934,72045,275547,187949,103530,100595,160952,256116,183434,95067,94045,149035,122920,125005,123870,123775,123667,123931,134915,145457
20241,A,골목상권,3110891,구암초등학교,227155,106424,120730,50524,22828,30848,41605,32556,48792,65928,45603,24256,25376,35924,30067,33111,32391,32081,31846,31746,32552,33426
20241,A,골목상권,3110892,관악구 중앙길,4294587,2033962,2260625,391578,1149023,890942,563410,517200,782433,1280255,873327,438136,437649,667381,597839,605821,604749,598700,601656,595772,637381,650508
20241,A,골목상권,3110893,관악소방서(문영여고),82485,40281,42205,12116,19313,13667,11180,10575,15633,33243,19031,6742,5178,7388,10903,11827,11925,11740,11865,11463,11474,12190
20241,A,골목상권,3110894,관악동부센트레빌아파트(은천로35라길),274097,132126,141971,40243,41669,41931,46336,40585,63334,86547,57916,26709,24780,39318,38826,39584,38494,37959,38043,38069,40147,41801
20241,A,골목상권,3110895,샤로수길,3684647,1798546,1886101,406279,1227298,723755,456783,365379,505152,896193,698179,418971,425324,717881,528099,513064,510591,512017,512919,523173,555452,557428
20241,A,골목상권,3110896,관악우성아파트,184121,85501,98620,24487,28496,28906,28140,26890,47203,43966,36636,22997,24120,32638,23766,26192,26293,26069,26576,26119,26651,26224
20241,A,골목상권,3110897,서울대입구역 8번,1617115,772356,844759,145537,453850,354876,207350,180195,275308,509522,348167,163915,158674,230365,206471,228750,226949,224203,225658,223146,239893,248517
