총_유동인구_수,남성_유동인구_수,여성_유동인구_수,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,초년_유동인구_수,중년_유동인구_수,노년_유동인구_수,초년_직장_인구_수,중년_직장_인구_수,노년_직장_인구_수,상권_구분_코드_명,기준_년분기_코드,평균매출
388034.0,194152.0,193883.0,404.0,243.0,161.0,62852.0,95972.0,229209.0,50.0,202.0,152.0,전통시장,20241,224183202.0
426558.0,210599.0,215960.0,404.0,243.0,161.0,71203.0,112452.0,242902.0,50.0,202.0,152.0,전통시장,20242,669230768.0
425575.0,209673.0,215902.0,404.0,243.0,161.0,74341.0,117422.0,233812.0,50.0,202.0,152.0,전통시장,20243,663746035.0
425037.0,205549.0,219488.0,178.0,112.0,66.0,73681.0,115052.0,236304.0,17.0,94.0,67.0,전통시장,20244,456583883.0
81498.0,40637.0,40860.0,228.0,118.0,110.0,15208.0,22900.0,43388.0,29.0,106.0,93.0,전통시장,20241,1380847.0
83167.0,41220.0,41947.0,228.0,118.0,110.0,18087.0,26467.0,38613.0,29.0,106.0,93.0,전통시장,20242,1478842.0
93829.0,46023.0,47806.0,202.0,105.0,97.0,19853.0,32263.0,41716.0,24.0,95.0,83.0,전통시장,20244,356348.0
1108630.0,515576.0,593055.0,1166.0,669.0,497.0,287311.0,316765.0,504554.0,178.0,562.0,426.0,발달상권,20241,846874170.4444444
1008576.0,464306.0,544269.0,1166.0,669.0,497.0,265326.0,284516.0,458736.0,178.0,562.0,426.0,발달상권,20242,827624630.4444444
887333.0,410983.0,476348.0,1166.0,669.0,497.0,231860.0,255427.0,400045.0,178.0,562.0,426.0,발달상권,20243,806626860.2222222
984326.0,452882.0,531444.0,1560.0,894.0,666.0,266176.0,285466.0,432683.0,244.0,772.0,544.0,발달상권,20244,827479417.0
489482.0,241088.0,248395.0,424.0,247.0,177.0,106237.0,130946.0,252297.0,60.0,210.0,154.0,전통시장,20241,1238596922.4
561121.0,271407.0,289713.0,424.0,247.0,177.0,122763.0,154580.0,283780.0,60.0,210.0,154.0,전통시장,20242,1413498625.4
557778.0,268631.0,289146.0,424.0,247.0,177.0,124700.0,159014.0,274066.0,60.0,210.0,154.0,전통시장,20243,1210043704.8
565516.0,267752.0,297765.0,274.0,157.0,117.0,127919.0,155407.0,282189.0,42.0,138.0,94.0,전통시장,20244,1318368578.8
359691.0,179040.0,180651.0,362.0,219.0,143.0,56784.0,88498.0,214409.0,42.0,185.0,135.0,전통시장,20241,264904201.5
366431.0,181503.0,184928.0,362.0,219.0,143.0,60101.0,96342.0,209987.0,42.0,185.0,135.0,전통시장,20242,464281513.0
371166.0,183645.0,187523.0,362.0,219.0,143.0,63272.0,101875.0,206019.0,42.0,185.0,135.0,전통시장,20243,846885727.0
375391.0,182544.0,192848.0,139.0,88.0,51.0,63158.0,102335.0,209899.0,13.0,78.0,48.0,전통시장,20244,808358381.0
188008.0,92344.0,95665.0,393.0,232.0,161.0,39019.0,49941.0,99049.0,51.0,199.0,143.0,전통시장,20241,1409730394.3333333
190005.0,92590.0,97414.0,393.0,232.0,161.0,41705.0,52338.0,95962.0,51.0,199.0,143.0,전통시장,20242,1422733915.0
197415.0,95822.0,101592.0,393.0,232.0,161.0,43691.0,55911.0,97813.0,51.0,199.0,143.0,전통시장,20243,1329242536.0
208949.0,99878.0,109070.0,234.0,139.0,95.0,46819.0,58178.0,103952.0,29.0,121.0,84.0,전통시장,20244,1574185172.0
492919.0,246493.0,246426.0,479.0,289.0,190.0,81236.0,123020.0,288666.0,55.0,246.0,178.0,전통시장,20241,46253861.0
563769.0,278099.0,285669.0,479.0,289.0,190.0,94515.0,149252.0,320001.0,55.0,246.0,178.0,전통시장,20242,46435530.0
564381.0,277115.0,287265.0,479.0,289.0,190.0,99132.0,156330.0,308920.0,55.0,246.0,178.0,전통시장,20243,56816501.5
562850.0,271069.0,291780.0,155.0,100.0,55.0,99007.0,152114.0,311730.0,13.0,85.0,57.0,전통시장,20244,105143899.5
489416.0,219100.0,270316.0,98.0,43.0,55.0,306453.0,91561.0,91403.0,18.0,55.0,25.0,골목상권,20241,26504491.0
531438.0,235610.0,295828.0,98.0,43.0,55.0,362478.0,87654.0,81305.0,18.0,55.0,25.0,골목상권,20242,42501278.0
334831.0,151771.0,183061.0,98.0,43.0,55.0,208196.0,64172.0,62464.0,18.0,55.0,25.0,골목상권,20243,41660479.0
385137.0,167993.0,217144.0,93.0,41.0,52.0,258969.0,64012.0,62157.0,16.0,54.0,23.0,골목상권,20244,49540237.5
771328.0,364348.0,406978.0,163.0,91.0,72.0,274711.0,255037.0,241581.0,25.0,88.0,50.0,골목상권,20241,92922126.75
761371.0,361522.0,399849.0,163.0,91.0,72.0,275716.0,252611.0,233042.0,25.0,88.0,50.0,골목상권,20242,93639803.75
736871.0,347603.0,389269.0,163.0,91.0,72.0,266294.0,242720.0,227859.0,25.0,88.0,50.0,골목상권,20243,85201756.4
751944.0,351799.0,400143.0,245.0,133.0,112.0,268052.0,244918.0,238975.0,39.0,132.0,74.0,골목상권,20244,86529019.8
547671.0,261520.0,286151.0,128.0,73.0,55.0,167651.0,167092.0,212931.0,18.0,86.0,24.0,골목상권,20241,21581460.0
535934.0,251893.0,284041.0,128.0,73.0,55.0,160871.0,168273.0,206789.0,18.0,86.0,24.0,골목상권,20242,22440648.0
494076.0,230262.0,263812.0,128.0,73.0,55.0,150211.0,154638.0,189225.0,18.0,86.0,24.0,골목상권,20243,27550559.0
491760.0,229971.0,261789.0,344.0,193.0,151.0,151192.0,155147.0,185421.0,52.0,226.0,66.0,골목상권,20244,17873383.0
60330.0,26996.0,33336.0,823.0,532.0,291.0,16160.0,23106.0,21062.0,154.0,469.0,200.0,골목상권,20241,421694728.0
63106.0,28097.0,35008.0,823.0,532.0,291.0,17694.0,23828.0,21584.0,154.0,469.0,200.0,골목상권,20242,436569302.5
57357.0,25756.0,31600.0,823.0,532.0,291.0,15736.0,21685.0,19936.0,154.0,469.0,200.0,골목상권,20243,407044729.5
59489.0,26194.0,33294.0,1114.0,724.0,390.0,16846.0,21567.0,21079.0,203.0,641.0,270.0,골목상권,20244,582567784.5
123936.0,50629.0,73308.0,96.0,62.0,34.0,39953.0,41092.0,42890.0,16.0,55.0,25.0,골목상권,20241,31758029.0
134748.0,51811.0,82938.0,96.0,62.0,34.0,45144.0,44501.0,45104.0,16.0,55.0,25.0,골목상권,20242,36945757.0
129813.0,51935.0,77879.0,96.0,62.0,34.0,40832.0,43887.0,45094.0,16.0,55.0,25.0,골목상권,20243,33044770.0
139097.0,54245.0,84851.0,119.0,77.0,42.0,45795.0,46221.0,47083.0,20.0,68.0,31.0,골목상권,20244,42881474.0
3833813.0,1766762.0,2067052.0,8189.0,4374.0,3815.0,1208733.0,1266648.0,1358429.0,1379.0,4376.0,2434.0,발달상권,20241,3003020785.2
3894592.0,1767810.0,2126783.0,8189.0,4374.0,3815.0,1207678.0,1298299.0,1388613.0,1379.0,4376.0,2434.0,발달상권,20242,3032152027.6
3837454.0,1735737.0,2101718.0,8189.0,4374.0,3815.0,1197298.0,1283134.0,1357023.0,1379.0,4376.0,2434.0,발달상권,20243,2861551199.4
3811612.0,1742455.0,2069157.0,7436.0,4120.0,3316.0,1176002.0,1278478.0,1357132.0,1247.0,4002.0,2187.0,발달상권,20244,3054229916.3
154700.0,72148.0,82551.0,262.0,141.0,121.0,50186.0,51431.0,53086.0,30.0,146.0,86.0,발달상권,20241,4422905.0
120864.0,55030.0,65834.0,262.0,141.0,121.0,40964.0,40248.0,39649.0,30.0,146.0,86.0,발달상권,20242,4924641.0
184824.0,81244.0,103580.0,262.0,141.0,121.0,58757.0,61408.0,64661.0,30.0,146.0,86.0,발달상권,20243,1728309.0
222725.0,113616.0,109109.0,446.0,330.0,116.0,48906.0,73338.0,100482.0,69.0,208.0,169.0,골목상권,20241,296143220.5
200204.0,97005.0,103199.0,446.0,330.0,116.0,44470.0,67982.0,87753.0,69.0,208.0,169.0,골목상권,20242,245493026.4
279009.0,134397.0,144613.0,446.0,330.0,116.0,62250.0,93792.0,122968.0,69.0,208.0,169.0,골목상권,20243,224002344.6
327183.0,156310.0,170873.0,760.0,559.0,201.0,70190.0,112078.0,144915.0,118.0,353.0,289.0,골목상권,20244,238965146.6
1859044.0,1004878.0,854165.0,11005.0,5298.0,5707.0,506627.0,679711.0,672705.0,2022.0,5896.0,3087.0,발달상권,20241,2583649926.6
1910720.0,1029697.0,881024.0,11005.0,5298.0,5707.0,555733.0,687504.0,667487.0,2022.0,5896.0,3087.0,발달상권,20242,2898353968.6
1768787.0,955131.0,813656.0,11005.0,5298.0,5707.0,480277.0,657777.0,630732.0,2022.0,5896.0,3087.0,발달상권,20243,2544081222.4
1851096.0,988918.0,862177.0,12883.0,6187.0,6696.0,522270.0,668392.0,660432.0,2342.0,6927.0,3614.0,발달상권,20244,2949767850.9
768469.0,402136.0,366331.0,1714.0,864.0,850.0,348484.0,229846.0,190138.0,329.0,937.0,448.0,골목상권,20241,143869511.2
849350.0,441820.0,407531.0,1714.0,864.0,850.0,429152.0,235453.0,184745.0,329.0,937.0,448.0,골목상권,20242,196122760.0
771527.0,404122.0,367406.0,1714.0,864.0,850.0,348668.0,233883.0,188978.0,329.0,937.0,448.0,골목상권,20243,166881931.0
856027.0,443454.0,412573.0,2205.0,1081.0,1124.0,425982.0,236535.0,193508.0,386.0,1219.0,600.0,골목상권,20244,196598240.25
398233.0,199302.0,198929.0,470.0,295.0,175.0,100790.0,126009.0,171434.0,118.0,251.0,101.0,골목상권,20241,471659922.0
439600.0,220469.0,219131.0,470.0,295.0,175.0,114784.0,137438.0,187379.0,118.0,251.0,101.0,골목상권,20242,515498408.0
417654.0,210427.0,207227.0,470.0,295.0,175.0,105264.0,133899.0,178491.0,118.0,251.0,101.0,골목상권,20243,432953368.0
356001.0,180984.0,175016.0,575.0,358.0,217.0,91568.0,116695.0,147736.0,143.0,309.0,123.0,골목상권,20244,428146744.0
500101.0,239345.0,260755.0,3813.0,2377.0,1436.0,111126.0,231913.0,157063.0,473.0,1989.0,1351.0,발달상권,20241,573071259.8
513948.0,243736.0,270211.0,3813.0,2377.0,1436.0,116783.0,240039.0,157125.0,473.0,1989.0,1351.0,발달상권,20242,584334541.6
538043.0,256188.0,281855.0,3813.0,2377.0,1436.0,121262.0,250750.0,166031.0,473.0,1989.0,1351.0,발달상권,20243,567506291.4
533969.0,254091.0,279879.0,3793.0,2363.0,1430.0,118105.0,247851.0,168012.0,468.0,1980.0,1345.0,발달상권,20244,568956878.2
328521.0,158114.0,170406.0,319.0,198.0,121.0,72090.0,143110.0,113323.0,40.0,166.0,113.0,골목상권,20241,343615296.8
343618.0,160331.0,183286.0,319.0,198.0,121.0,73796.0,157072.0,112749.0,40.0,166.0,113.0,골목상권,20242,424608558.25
340639.0,159932.0,180707.0,319.0,198.0,121.0,72638.0,156851.0,111149.0,40.0,166.0,113.0,골목상권,20243,369036274.5
341109.0,161653.0,179455.0,429.0,267.0,162.0,70448.0,159102.0,111558.0,54.0,225.0,150.0,골목상권,20244,418713996.5
892172.0,430531.0,461641.0,166.0,95.0,71.0,210117.0,320273.0,361783.0,37.0,93.0,36.0,골목상권,20241,664227269.0
952943.0,452131.0,500812.0,166.0,95.0,71.0,226797.0,351971.0,374174.0,37.0,93.0,36.0,골목상권,20242,768445337.0
690054.0,335705.0,354348.0,166.0,95.0,71.0,150656.0,250976.0,288418.0,37.0,93.0,36.0,골목상권,20243,666748181.5
673819.0,324292.0,349527.0,212.0,120.0,92.0,145207.0,248939.0,279676.0,48.0,123.0,41.0,골목상권,20244,701396643.0
470607.0,225722.0,244885.0,1091.0,680.0,411.0,109400.0,219573.0,141632.0,135.0,570.0,386.0,골목상권,20241,321163395.0
521341.0,249660.0,271681.0,1091.0,680.0,411.0,127129.0,237901.0,156313.0,135.0,570.0,386.0,골목상권,20242,319730939.5
510496.0,246027.0,264468.0,1091.0,680.0,411.0,119486.0,235863.0,155148.0,135.0,570.0,386.0,골목상권,20243,311012646.0
525974.0,253574.0,272399.0,1228.0,765.0,463.0,123256.0,238312.0,164403.0,151.0,641.0,436.0,골목상권,20244,398339189.5
50283.0,24713.0,25570.0,61970.0,41816.0,20154.0,13646.0,25157.0,11481.0,12640.0,35182.0,14148.0,발달상권,20241,1583542332.75
48787.0,23827.0,24958.0,61970.0,41816.0,20154.0,13169.0,24390.0,11228.0,12640.0,35182.0,14148.0,발달상권,20242,1551671007.75
50218.0,23749.0,26470.0,61970.0,41816.0,20154.0,14732.0,24474.0,11011.0,12640.0,35182.0,14148.0,발달상권,20243,1657215280.625
48353.0,23197.0,25157.0,52540.0,35446.0,17094.0,13496.0,23800.0,11057.0,10720.0,29822.0,11998.0,발달상권,20244,1984986717.25
785558.0,376679.0,408879.0,1643.0,958.0,685.0,204507.0,249121.0,331929.0,138.0,748.0,757.0,골목상권,20241,128561617.0
805558.0,383610.0,421949.0,1643.0,958.0,685.0,205164.0,256859.0,343537.0,138.0,748.0,757.0,골목상권,20242,160776090.0
816848.0,390820.0,426028.0,1643.0,958.0,685.0,209776.0,263177.0,343896.0,138.0,748.0,757.0,골목상권,20243,155887207.0
822054.0,391097.0,430959.0,495.0,287.0,208.0,208401.0,267083.0,346570.0,36.0,232.0,227.0,골목상권,20244,137614055.0
49513.0,25331.0,24182.0,494.0,290.0,197.0,13860.0,13417.0,22237.0,63.0,234.0,181.0,골목상권,20241,124479269.0
48044.0,24818.0,23228.0,494.0,290.0,197.0,12566.0,13482.0,21995.0,63.0,234.0,181.0,골목상권,20242,121708095.0
45403.0,22982.0,22421.0,494.0,290.0,197.0,11628.0,12749.0,21025.0,63.0,234.0,181.0,골목상권,20243,108413812.0
46337.0,23301.0,23037.0,25.0,17.0,8.0,11674.0,13118.0,21546.0,0.0,10.0,15.0,전통시장,20244,137982744.0
667118.0,336224.0,330893.0,30.0,21.0,9.0,165005.0,183423.0,318689.0,0.0,10.0,20.0,골목상권,20241,331033894.4
679626.0,344006.0,335618.0,30.0,21.0,9.0,159086.0,192827.0,327712.0,0.0,10.0,20.0,골목상권,20242,376003055.0
665499.0,333395.0,332105.0,30.0,21.0,9.0,156579.0,187322.0,321598.0,0.0,10.0,20.0,골목상권,20243,336686939.0
681693.0,341969.0,339724.0,18.0,15.0,3.0,154607.0,196502.0,330584.0,0.0,4.0,14.0,골목상권,20244,434180919.6
459228.0,215492.0,243736.0,2751.0,1485.0,1266.0,151546.0,136167.0,171516.0,293.0,1020.0,1438.0,발달상권,20241,678527153.6666666
461924.0,213431.0,248493.0,2751.0,1485.0,1266.0,155105.0,134545.0,172275.0,293.0,1020.0,1438.0,발달상권,20242,765673563.1111112
431685.0,205178.0,226508.0,2751.0,1485.0,1266.0,139803.0,128136.0,163747.0,293.0,1020.0,1438.0,발달상권,20243,668687130.5555556
426943.0,199738.0,227204.0,1207.0,656.0,551.0,142485.0,124372.0,160086.0,129.0,449.0,629.0,발달상권,20244,657776772.5555556
511467.0,231603.0,279863.0,681.0,369.0,312.0,176645.0,139382.0,195440.0,71.0,253.0,357.0,골목상권,20241,75023456.75
468574.0,209087.0,259488.0,681.0,369.0,312.0,164756.0,126052.0,177768.0,71.0,253.0,357.0,골목상권,20242,76110962.5
470139.0,212106.0,258034.0,681.0,369.0,312.0,158848.0,125216.0,186077.0,71.0,253.0,357.0,골목상권,20243,65159906.0
482876.0,213069.0,269806.0,280.0,149.0,131.0,169767.0,126650.0,186460.0,29.0,105.0,146.0,골목상권,20244,58808617.0
1193433.0,575506.0,617927.0,24.0,24.0,0.0,347266.0,361860.0,484307.0,0.0,12.0,12.0,골목상권,20241,54719093.0
1184403.0,570326.0,614078.0,24.0,24.0,0.0,339811.0,370789.0,473803.0,0.0,12.0,12.0,골목상권,20242,61865499.0
1194127.0,579023.0,615105.0,24.0,24.0,0.0,349204.0,366801.0,478124.0,0.0,12.0,12.0,골목상권,20243,67019954.666666664
1217184.0,585929.0,631256.0,20.0,20.0,0.0,356241.0,369285.0,491660.0,0.0,10.0,10.0,골목상권,20244,69071536.0
129256.0,60916.0,68340.0,340.0,182.0,158.0,24100.0,60904.0,44252.0,102.0,136.0,102.0,전통시장,20241,871345061.0
147352.0,68014.0,79338.0,340.0,182.0,158.0,26068.0,68196.0,53088.0,102.0,136.0,102.0,전통시장,20242,930921258.0
438185.0,182676.0,255509.0,617.0,397.0,220.0,136218.0,153938.0,148030.0,114.0,351.0,152.0,전통시장,20241,444200429.6
464964.0,189020.0,275944.0,617.0,397.0,220.0,147768.0,162990.0,154208.0,114.0,351.0,152.0,전통시장,20242,722299606.2
432404.0,178506.0,253898.0,617.0,397.0,220.0,131680.0,153065.0,147658.0,114.0,351.0,152.0,전통시장,20243,657791723.8
458474.0,185180.0,273295.0,799.0,518.0,281.0,142671.0,161156.0,154646.0,146.0,453.0,200.0,전통시장,20244,889607474.8
625826.0,325666.0,300159.0,2173.0,1086.0,1087.0,168977.0,245750.0,211099.0,629.0,1032.0,512.0,발달상권,20241,572992540.0
655016.0,340123.0,314893.0,2173.0,1086.0,1087.0,179713.0,255330.0,219974.0,629.0,1032.0,512.0,발달상권,20242,872746339.5
621565.0,323690.0,297874.0,2173.0,1086.0,1087.0,160645.0,250621.0,210299.0,629.0,1032.0,512.0,발달상권,20243,863020589.0
634783.0,328299.0,306484.0,1983.0,992.0,991.0,170832.0,252788.0,211162.0,576.0,939.0,468.0,발달상권,20244,527314350.5
405464.0,185921.0,219544.0,567.0,378.0,189.0,122207.0,108643.0,174614.0,75.0,235.0,257.0,골목상권,20241,39937363.5
403424.0,185878.0,217546.0,567.0,378.0,189.0,114782.0,113500.0,175145.0,75.0,235.0,257.0,골목상권,20242,56699392.5
404944.0,187992.0,216952.0,567.0,378.0,189.0,117063.0,113204.0,174678.0,75.0,235.0,257.0,골목상권,20243,52561086.0
385322.0,175506.0,209816.0,449.0,301.0,148.0,111923.0,107054.0,166346.0,59.0,184.0,206.0,골목상권,20244,32825904.0
38589.0,16346.0,22243.0,2949.0,1656.0,1293.0,11604.0,9771.0,17215.0,365.0,1759.0,825.0,골목상권,20241,94211847.5
33711.0,14691.0,19019.0,2949.0,1656.0,1293.0,11403.0,8863.0,13445.0,365.0,1759.0,825.0,골목상권,20242,114943401.5
19340.0,7342.0,11997.0,2949.0,1656.0,1293.0,3845.0,5145.0,10349.0,365.0,1759.0,825.0,골목상권,20243,109033127.5
23597.0,9504.0,14092.0,5413.0,3040.0,2373.0,6574.0,5954.0,11068.0,667.0,3227.0,1519.0,골목상권,20244,96168249.0
131584.0,55870.0,75714.0,3988.0,2238.0,1750.0,32724.0,32204.0,66656.0,490.0,2380.0,1118.0,골목상권,20241,84254217.8
143491.0,60053.0,83439.0,3988.0,2238.0,1750.0,36379.0,38614.0,68497.0,490.0,2380.0,1118.0,골목상권,20242,100247274.33333333
181953.0,74563.0,107390.0,3988.0,2238.0,1750.0,50150.0,45842.0,85963.0,490.0,2380.0,1118.0,골목상권,20243,110284152.8
201016.0,84296.0,116719.0,5561.0,3122.0,2439.0,56738.0,51727.0,92550.0,685.0,3313.0,1563.0,골목상권,20244,96965650.4
311708.0,140809.0,170898.0,881.0,172.0,709.0,71397.0,85569.0,154743.0,25.0,308.0,548.0,전통시장,20241,138080730.2
218634.0,101692.0,116942.0,881.0,172.0,709.0,50278.0,60396.0,107960.0,25.0,308.0,548.0,전통시장,20242,141483957.8
218014.0,100234.0,117779.0,881.0,172.0,709.0,49188.0,60562.0,108262.0,25.0,308.0,548.0,전통시장,20243,127135643.4
213331.0,97334.0,115997.0,979.0,184.0,795.0,49550.0,57897.0,105882.0,26.0,340.0,613.0,전통시장,20244,120043915.8
3397499.0,1830076.0,1567423.0,71800.0,44341.0,27459.0,947659.0,1659862.0,789979.0,13917.0,39872.0,18011.0,발달상권,20241,5867955248.0
3354411.0,1802919.0,1551493.0,71800.0,44341.0,27459.0,922263.0,1637399.0,794750.0,13917.0,39872.0,18011.0,발달상권,20242,5816815866.5
3424368.0,1825776.0,1598593.0,71800.0,44341.0,27459.0,975853.0,1644470.0,804047.0,13917.0,39872.0,18011.0,발달상권,20243,5622019769.9
3332195.0,1781136.0,1551060.0,94741.0,57282.0,37459.0,885422.0,1626711.0,820061.0,18191.0,52073.0,24477.0,발달상권,20244,6231192658.4
1931011.0,1009109.0,921902.0,21658.0,16181.0,5477.0,497708.0,804391.0,628910.0,2838.0,11357.0,7463.0,발달상권,20241,2068537522.7
1768675.0,919120.0,849553.0,21658.0,16181.0,5477.0,449748.0,744037.0,574888.0,2838.0,11357.0,7463.0,발달상권,20242,2109693706.4
1682677.0,884411.0,798265.0,21658.0,16181.0,5477.0,422407.0,710254.0,550015.0,2838.0,11357.0,7463.0,발달상권,20243,1938605108.2
1655366.0,878072.0,777295.0,15262.0,11370.0,3892.0,397043.0,709364.0,548960.0,1981.0,7988.0,5293.0,발달상권,20244,2091331115.4
866242.0,401143.0,465100.0,1395.0,1012.0,383.0,274478.0,284798.0,306969.0,171.0,710.0,514.0,골목상권,20241,249903774.0
813906.0,365977.0,447929.0,1395.0,1012.0,383.0,267596.0,261981.0,284328.0,171.0,710.0,514.0,골목상권,20242,282336704.75
826886.0,375158.0,451728.0,1395.0,1012.0,383.0,268092.0,261513.0,297283.0,171.0,710.0,514.0,골목상권,20243,227255995.25
840824.0,380692.0,460132.0,1589.0,1158.0,431.0,263583.0,276054.0,301185.0,190.0,817.0,582.0,골목상권,20244,248811321.33333334
1074895.0,503662.0,571234.0,355.0,219.0,136.0,364483.0,364324.0,346088.0,42.0,165.0,148.0,골목상권,20241,68823033.75
1018645.0,482016.0,536629.0,355.0,219.0,136.0,342759.0,355535.0,320351.0,42.0,165.0,148.0,골목상권,20242,76423712.0
980551.0,457984.0,522567.0,355.0,219.0,136.0,314761.0,342984.0,322808.0,42.0,165.0,148.0,골목상권,20243,69364195.75
985614.0,456760.0,528855.0,874.0,535.0,339.0,307961.0,350602.0,327050.0,101.0,398.0,375.0,골목상권,20244,99365975.33333333
1698985.0,764468.0,934515.0,1432.0,883.0,549.0,485546.0,541334.0,672103.0,199.0,709.0,524.0,골목상권,20241,561708486.6666666
1691948.0,764119.0,927827.0,1432.0,883.0,549.0,480469.0,536545.0,674935.0,199.0,709.0,524.0,골목상권,20242,572917847.0
1678789.0,753245.0,925543.0,1432.0,883.0,549.0,476911.0,532683.0,669198.0,199.0,709.0,524.0,골목상권,20243,560610734.5
1680543.0,758150.0,922393.0,1556.0,965.0,591.0,472685.0,541764.0,666095.0,215.0,776.0,565.0,골목상권,20244,581148659.0
1469382.0,677259.0,792122.0,446.0,263.0,183.0,364565.0,439446.0,665370.0,47.0,228.0,171.0,전통시장,20241,190319736.375
1429642.0,666559.0,763084.0,446.0,263.0,183.0,341724.0,430419.0,657498.0,47.0,228.0,171.0,전통시장,20242,192557973.75
1445717.0,675406.0,770311.0,446.0,263.0,183.0,355742.0,434114.0,655861.0,47.0,228.0,171.0,전통시장,20243,190892861.375
1486614.0,678023.0,808591.0,567.0,343.0,224.0,354245.0,454316.0,678054.0,52.0,294.0,221.0,전통시장,20244,212995386.625
11405.0,5050.0,6355.0,79.0,41.0,38.0,3827.0,4068.0,3510.0,7.0,41.0,31.0,골목상권,20241,154323274.0
12929.0,5711.0,7217.0,79.0,41.0,38.0,4775.0,4438.0,3715.0,7.0,41.0,31.0,골목상권,20242,194051576.0
14564.0,6313.0,8251.0,79.0,41.0,38.0,5224.0,4940.0,4401.0,7.0,41.0,31.0,골목상권,20243,198939140.0
13600.0,5885.0,7715.0,109.0,57.0,52.0,4952.0,4597.0,4053.0,9.0,60.0,40.0,골목상권,20244,172066734.0
493047.0,236147.0,256901.0,117.0,62.0,55.0,108552.0,140693.0,243802.0,11.0,48.0,58.0,골목상권,20241,961748545.3333334
554479.0,262920.0,291559.0,117.0,62.0,55.0,122409.0,156236.0,275837.0,11.0,48.0,58.0,골목상권,20242,940233123.0
505235.0,240190.0,265045.0,117.0,62.0,55.0,111601.0,145022.0,248611.0,11.0,48.0,58.0,골목상권,20243,875678588.0
465058.0,222181.0,242876.0,175.0,96.0,79.0,103899.0,132804.0,228354.0,13.0,74.0,88.0,골목상권,20244,940713483.3333334
429755.0,211066.0,218687.0,1514.0,889.0,625.0,114481.0,206805.0,108467.0,397.0,781.0,336.0,골목상권,20241,23418322.0
424755.0,207919.0,216835.0,1514.0,889.0,625.0,111786.0,207925.0,105043.0,397.0,781.0,336.0,골목상권,20242,14870922.5
434173.0,212030.0,222144.0,1514.0,889.0,625.0,117542.0,210934.0,105697.0,397.0,781.0,336.0,골목상권,20243,23594054.0
420656.0,204005.0,216651.0,1573.0,916.0,657.0,108085.0,205640.0,106931.0,410.0,808.0,355.0,골목상권,20244,13141430.5
1272641.0,592370.0,680271.0,14976.0,8764.0,6212.0,355878.0,622042.0,294720.0,3148.0,8342.0,3486.0,발달상권,20241,4111182098.3333335
1323024.0,608848.0,714176.0,14976.0,8764.0,6212.0,363634.0,649927.0,309462.0,3148.0,8342.0,3486.0,발달상권,20242,4109856476.111111
1297117.0,597609.0,699508.0,14976.0,8764.0,6212.0,356816.0,634750.0,305552.0,3148.0,8342.0,3486.0,발달상권,20243,3870088015.3333335
1299827.0,593892.0,705937.0,19111.0,11150.0,7961.0,349092.0,642443.0,308293.0,4048.0,10598.0,4465.0,발달상권,20244,4166627386.2222223
2268497.0,1112688.0,1155809.0,16809.0,10331.0,6478.0,645441.0,1033596.0,589460.0,3770.0,8810.0,4229.0,발달상권,20241,1661883812.7
2330907.0,1141330.0,1189577.0,16809.0,10331.0,6478.0,650131.0,1074025.0,606748.0,3770.0,8810.0,4229.0,발달상권,20242,1642592403.2
2342268.0,1146843.0,1195425.0,16809.0,10331.0,6478.0,667667.0,1073615.0,600987.0,3770.0,8810.0,4229.0,발달상권,20243,1812789926.5555556
2317805.0,1131111.0,1186693.0,19064.0,11678.0,7386.0,637594.0,1076914.0,603295.0,4322.0,9983.0,4759.0,발달상권,20244,1874778611.5555556
341185.0,167107.0,174078.0,1115.0,717.0,398.0,104976.0,153924.0,82285.0,214.0,593.0,308.0,골목상권,20243,235014972.0
332585.0,164838.0,167749.0,1478.0,948.0,530.0,99256.0,150998.0,82330.0,282.0,787.0,409.0,골목상권,20244,263384791.0
803134.0,405695.0,397438.0,2317.0,1142.0,1175.0,220442.0,311781.0,270911.0,474.0,1391.0,452.0,골목상권,20241,1272759084.8
727302.0,361060.0,366242.0,2317.0,1142.0,1175.0,195825.0,294992.0,236487.0,474.0,1391.0,452.0,골목상권,20242,1385501657.4
743421.0,373821.0,369601.0,2317.0,1142.0,1175.0,209164.0,293728.0,240530.0,474.0,1391.0,452.0,골목상권,20243,1187359640.8333333
775412.0,389597.0,385814.0,2802.0,1383.0,1419.0,212992.0,302901.0,259519.0,574.0,1685.0,543.0,골목상권,20244,1454312577.0
63282.0,28574.0,34709.0,1700.0,1090.0,610.0,15757.0,19868.0,27656.0,280.0,935.0,485.0,골목상권,20241,738735889.0
69708.0,31456.0,38251.0,1700.0,1090.0,610.0,18546.0,22002.0,29159.0,280.0,935.0,485.0,골목상권,20242,787248085.0
73616.0,33497.0,40119.0,1700.0,1090.0,610.0,19674.0,22776.0,31166.0,280.0,935.0,485.0,골목상권,20243,679914197.5
76807.0,35501.0,41307.0,2205.0,1414.0,791.0,20328.0,24126.0,32355.0,361.0,1213.0,631.0,골목상권,20244,648341888.5
530833.0,276943.0,253890.0,3432.0,1919.0,1513.0,149054.0,248778.0,133002.0,628.0,1670.0,1134.0,발달상권,20241,436562345.0
531103.0,277465.0,253638.0,3432.0,1919.0,1513.0,150716.0,249038.0,131351.0,628.0,1670.0,1134.0,발달상권,20242,384162437.6666667
