기준_년분기_코드,계절,상권_구분_코드_명,상권_코드_명,매출_금액,주중_매출_금액,주말_매출_금액,남성_매출_금액,여성_매출_금액,출근_매출_금액,점심_매출_금액,퇴근_매출_금액,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,출근_유동인구_수,점심_유동인구_수,퇴근_유동인구_수,주중_유동인구_수,주말_유동인구_수,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수
20242,여름,골목상권,구산보건지소,3080478062.0,2029072823.0,1051405239.0,1821720458.0,1188429882.0,735429746.0,1187141661.0,1157906655.0,1581700,661462,920237,810716,342853,428131,1118844,462856,543,280,263
20242,여름,발달상권,구산역,33640460965.0,26859080983.0,6781379982.0,14367229315.0,19106683325.0,7728959669.0,16852755309.0,9058745987.0,587393,239449,347943,229526,165252,192613,424563,162830,1202,623,579
20242,여름,골목상권,구산역 1번,5782589538.0,4396955358.0,1385634180.0,2921789733.0,2624237400.0,985235614.0,2509707885.0,2287646039.0,1775593,755191,1020402,829813,405998,539784,1254164,521429,219,110,109
20242,여름,골목상권,신원동주민센터,4964723834.0,3610312604.0,1354411230.0,2946019124.0,1926974735.0,1022744066.0,1872484952.0,2069494816.0,660461,332011,328449,317985,145387,197088,456414,204049,120,76,44
20242,여름,전통시장,신원시장,7043302214.0,5008669373.0,2034632841.0,2671167018.0,4115338436.0,674576960.0,3652480215.0,2716245039.0,753006,386647,366360,296522,187769,268714,514419,238587,140,88,52
20242,여름,발달상권,신사역,132869072172.0,107565624286.0,25303447886.0,46956881229.0,70789022880.0,25280500745.0,65528452351.0,42060119076.0,3299112,1634083,1665027,1178895,1150967,969250,2543471,755638,16534,9674,6860
20242,여름,골목상권,구산역 2번,1191554253.0,807455852.0,384098401.0,594411053.0,468406766.0,148223623.0,455533705.0,587796925.0,929905,411698,518208,464125,187905,277875,649593,280311,208,98,110
20242,여름,골목상권,구산역 4번,10962112443.0,8144366847.0,2817745596.0,4902054588.0,5887322563.0,1733982096.0,5109929868.0,4118200479.0,1344692,579589,765103,649462,291700,403530,941129,403562,742,385,357
20242,여름,골목상권,구산초등학교,90719643.0,86547266.0,4172377.0,41124362.0,49595281.0,295698.0,35812042.0,54611903.0,511409,217568,293841,254365,103230,153815,350299,161110,45,23,22
20242,여름,발달상권,구삼강변맛길,22323803432.0,16094523559.0,6229279873.0,9985151943.0,10773427361.0,3625729178.0,9518427323.0,9179646931.0,974677,452281,522395,406437,255765,312478,704633,270043,2312,1409,903
20242,여름,골목상권,신서초등학교,5405885331.0,4449780103.0,956105228.0,2948587747.0,2188279932.0,529026223.0,2339722375.0,2537136733.0,276000,130427,145572,111896,79771,84334,201640,74360,1953,1142,811
20242,여름,골목상권,사당종합체육관,223723438.0,197178125.0,26545313.0,70506361.0,153217077.0,14295604.0,116946421.0,92481413.0,380079,172356,207722,219612,61692,98774,266009,114071,155,90,65
20242,여름,전통시장,사당1동먹자골목상점가(사당1동먹자골목),16108374907.0,10837693361.0,5270681546.0,8909586226.0,5740853666.0,1147697486.0,4548041674.0,10412635747.0,785908,389512,396395,289062,196344,300503,564195,221713,354,189,165
20242,여름,골목상권,사당5동주민센터,728677614.0,564134196.0,164543418.0,346918218.0,346453560.0,31526999.0,199312845.0,497837770.0,494512,230380,264132,222358,127140,145015,353148,141364,455,250,205
20242,여름,전통시장,사당시장,198930569.0,159168615.0,39761954.0,106533166.0,92397403.0,99871933.0,84420347.0,14638289.0,36859,16444,20415,15004,10392,11464,25971,10889,72,37,35
20242,여름,골목상권,사당역 10번,15351539504.0,11496920021.0,3854619483.0,7915935042.0,6434116823.0,1662885719.0,4850785718.0,8837868067.0,2370035,1117776,1252257,1191836,475096,703102,1668630,701404,611,330,281
20242,여름,골목상권,신우어린이공원,10988855502.0,10299822595.0,689032907.0,4819314550.0,6161196117.0,661752771.0,8681846473.0,1645256258.0,329915,159760,170154,183523,54855,91536,229248,100667,130,83,47
20242,여름,전통시장,신성시장(신성골목시장),3168980858.0,2324083908.0,844896950.0,1391497416.0,1662485888.0,367825132.0,1545085206.0,1256070520.0,258518,116746,141772,129799,53489,75233,183617,74901,267,131,136
20242,여름,골목상권,신성초등학교,4843122390.0,3724366947.0,1118755443.0,3150354067.0,1508228005.0,1433866790.0,1619810940.0,1789444660.0,1638391,909038,729354,836761,335038,466592,1147916,490475,512,293,219
20242,여름,골목상권,신수동주민센터,483124321.0,387250581.0,95873740.0,192170555.0,247197498.0,65462209.0,237270169.0,180391943.0,476193,217998,258195,225055,113372,137767,334993,141198,1194,679,515
20242,여름,전통시장,신신림시장(삼성동시장),512087301.0,448860014.0,63227287.0,128130893.0,383956408.0,171607713.0,279966646.0,60512942.0,117848,61636,56211,49555,28361,39930,83382,34467,23,14,9
20242,여름,골목상권,신사은행나무공원,585434027.0,475181500.0,110252527.0,298035073.0,206365257.0,51216312.0,263048477.0,271169238.0,453951,223762,230189,187629,135419,130903,343476,110476,522,309,213
20242,여름,골목상권,신목동역,764290.0,705997.0,58293.0,110110.0,265558.0,0.0,673612.0,90678.0,371872,185813,186059,199878,70677,101316,264509,107362,453,253,200
20242,여름,골목상권,신묵초등학교,2671283132.0,2034275730.0,637007402.0,1362178476.0,1109745634.0,164202834.0,1245556489.0,1261523809.0,1811001,841780,969221,898440,377874,534686,1272380,538622,568,401,167
20242,여름,골목상권,신방화역 2번,18900999984.0,13923252999.0,4977746985.0,9760255967.0,8583204776.0,2953286671.0,8295285841.0,7652427472.0,2224877,1052563,1172313,1043118,514107,667652,1572544,652332,1329,1051,278
20242,여름,골목상권,신방화역 8번,976903393.0,702207169.0,274696224.0,655084056.0,293210371.0,213006906.0,295558697.0,468337790.0,601838,286951,314887,277841,137301,186696,420862,180975,371,296,75
20242,여름,골목상권,삼각산119안전센터,1048600117.0,776537611.0,272062506.0,610710457.0,435672499.0,79796755.0,475244781.0,493558581.0,83466,37804,45662,34934,21761,26769,58075,25392,126,68,58
20242,여름,발달상권,삼각지역,9819405673.0,7055286032.0,2764119641.0,4746673408.0,3484676455.0,519580418.0,2981408136.0,6318417119.0,790313,421387,368927,359952,204572,225789,562566,227747,2454,1213,1241
20242,여름,골목상권,삼각지역 14번,845411979.0,586050970.0,259361009.0,436549909.0,214163292.0,74205282.0,395704115.0,375502582.0,71361,37599,33761,34773,16550,20038,48654,22706,181,90,91
20242,여름,발달상권,사당역 11번(사당역먹자골목),1400861880.0,982273262.0,418588618.0,632748283.0,715039650.0,96525748.0,717134932.0,587201200.0,1511203,665619,845585,784884,303996,422324,1063191,448015,1539,755,784
20242,여름,골목상권,사당역 4번,12615249597.0,9730591648.0,2884657949.0,5993280691.0,6227113989.0,1726489587.0,6387302154.0,4501457856.0,2271602,1087076,1184527,1087415,499896,684289,1595280,676324,828,556,272
20242,여름,발달상권,사당역(사당),58878530080.0,42370853904.0,16507676176.0,30306075991.0,23191872300.0,6580847687.0,17573949858.0,34723732535.0,2100123,1023949,1076174,706877,589969,803279,1519230,580894,24945,12620,12325
20242,여름,발달상권,신설동역,42355170678.0,33515454200.0,8839716478.0,19920882957.0,20323434082.0,13258007086.0,16672114291.0,12425049301.0,2010415,970464,1039951,852246,611819,546350,1476209,534205,5763,2969,2794
20242,여름,골목상권,신설동역 12번,1095646087.0,855110710.0,240535377.0,588594743.0,423831011.0,194853416.0,407004868.0,493787803.0,850442,407776,442666,413766,195366,241311,599967,250474,410,293,117
20242,여름,골목상권,신설동역 9번,717858029.0,529740349.0,188117680.0,443665679.0,171096986.0,85499549.0,400619708.0,231738772.0,1348985,666647,682339,559984,429799,359203,979487,369497,2753,1419,1334
20242,여름,골목상권,신사1동주민센터,4613341938.0,3234583416.0,1378758522.0,2390666084.0,1957918927.0,601732775.0,1716300939.0,2295308224.0,1243005,550596,692409,654764,227577,360664,868407,374599,701,375,326
20242,여름,전통시장,신사상가,429164578.0,380827335.0,48337243.0,194502240.0,215733517.0,33826688.0,302747111.0,92590779.0,19600,8464,11137,10862,3724,5016,14244,5356,43,25,18
20242,여름,골목상권,신림초등학교,475178996.0,427279457.0,47899539.0,281549784.0,192413934.0,21497618.0,118453456.0,335227922.0,881080,436258,444822,519032,139088,222960,624224,256853,43,27,16
20242,여름,골목상권,신림현대아파트,1207088000.0,934369079.0,272718921.0,621939224.0,583534608.0,163611476.0,437504562.0,605971962.0,279374,139670,139705,127827,62471,89075,196239,83134,223,126,97
20242,여름,전통시장,신림현대종합상가,183272118.0,160697236.0,22574882.0,56758540.0,116566916.0,3890173.0,90292287.0,89089658.0,15037,7347,7690,6427,3678,4931,10058,4979,43,24,19
20242,여름,골목상권,신림역 8번,8732881435.0,6315247289.0,2417634146.0,4875901747.0,3321761650.0,1295878220.0,3219236750.0,4217766465.0,1329108,679416,649691,641278,289220,398611,925169,403938,489,260,229
20242,여름,발달상권,신림역(신림),62994424407.0,45250117796.0,17744306611.0,31877405203.0,30535586307.0,9212346395.0,25352084680.0,28429993332.0,4609494,2385461,2224034,1989003,1098800,1521689,3189844,1419649,1383,710,673
20242,여름,골목상권,신림우방아파트,1773313627.0,1229283600.0,544030027.0,1152882065.0,619475536.0,414500468.0,458093775.0,900719384.0,1450885,700014,750872,785073,267280,398533,1014547,436339,293,211,82
20242,여름,골목상권,내방역 5번,608762469.0,559068492.0,49693977.0,179057569.0,335743550.0,131648296.0,347161922.0,129952251.0,496978,232207,264771,243443,115289,138245,363707,133272,964,597,367
20242,여름,골목상권,내방역 8번,352023311.0,290161302.0,61862009.0,139764049.0,212259262.0,35757762.0,151457696.0,164807853.0,608034,270695,337338,310164,130354,167516,434141,173893,753,466,287
20242,여름,골목상권,노량진역 6번,3162333738.0,2502514303.0,659819435.0,1755051945.0,963351476.0,487077842.0,1179813568.0,1495442328.0,1831619,922302,909318,849252,434574,547794,1321497,510123,1352,838,514
20242,여름,발달상권,노량진역(노량진),979819438100.0,599893876788.0,379925561312.0,522310736069.0,303059054334.0,220383911033.0,424239505470.0,335196921311.0,1659269,890368,768902,641239,489896,528135,1215626,443646,4526,2436,2090
20242,여름,골목상권,사직공원(한국사회과학도서관),21123463.0,19974072.0,1149391.0,3232371.0,8544291.0,206215.0,4144901.0,16772347.0,958835,441210,517624,502402,187289,269144,672735,286100,302,189,113
20242,여름,골목상권,구암초등학교,1190279791.0,1053561544.0,136718247.0,682614334.0,459395185.0,64983288.0,560620234.0,564676269.0,196378,91558,104820,92721,45009,58649,139797,56582,1166,440,726
20242,여름,발달상권,구역삼세무서,27855569191.0,23660532938.0,4195036253.0,14096370077.0,7923936587.0,3980680566.0,13011359756.0,10863528869.0,2288583,1209238,1079345,979911,702763,605909,1769446,519136,16095,9533,6562
20242,여름,골목상권,구의1동주민센터,7636207655.0,5662737315.0,1973470340.0,4370790959.0,2830443256.0,1031695590.0,2552787226.0,4051724839.0,1729566,814020,915545,874913,365823,488830,1240472,489093,438,263,175
20242,여름,발달상권,구의사거리,15402548513.0,11742539901.0,3660008612.0,8745564131.0,5916446455.0,3523784301.0,7501975039.0,4376789173.0,778072,355309,422762,386879,163936,227259,549720,228350,896,548,348
20242,여름,전통시장,신림중앙시장(조원동 펭귄시장),110691811.0,97542892.0,13148919.0,37981330.0,72710481.0,37538785.0,44000621.0,29152405.0,119613,57827,61788,67962,18240,33410,84363,35251,3,3,0
20242,여름,골목상권,구의역 4번,9787329571.0,7323968172.0,2463361399.0,4595842068.0,4735404450.0,1251143845.0,4804092252.0,3732093474.0,3528149,1681149,1847000,1646810,808768,1072569,2504640,1023510,1833,1458,375
20242,여름,발달상권,구파발역,8429309250.0,6689243039.0,1740066211.0,4416388310.0,3792626923.0,807865282.0,3638552405.0,3982891563.0,265117,115041,150076,115609,66610,82898,186118,78998,561,296,265
20242,여름,골목상권,국기원,2286670591.0,1383062526.0,903608065.0,627557515.0,1659113076.0,17101871.0,1259520466.0,1010048254.0,526350,244268,282082,125722,190925,209704,379560,146789,566,336,230
20242,여름,골목상권,신대방역 2번,10667293742.0,7981333067.0,2685960675.0,6126083041.0,4320124416.0,1656443109.0,4061053957.0,4949796676.0,1111885,528908,582978,473888,255280,382717,778188,333695,709,442,267
20242,여름,골목상권,신대방역 3번,455415985.0,305546505.0,149869480.0,274827779.0,150534013.0,64410534.0,167749304.0,223256147.0,356559,168842,187716,177190,74507,104863,248054,108505,577,366,211
20242,여름,발달상권,삼성역,161507323030.0,114890331225.0,46616991805.0,57701442695.0,89670417968.0,7600571006.0,93335595258.0,60571156766.0,1062033,574711,487323,333555,474836,253642,878823,183212,111462,69985,41477
20242,여름,골목상권,삼각지역 3번,217111864.0,164574740.0,52537124.0,91227157.0,70293807.0,98997.0,39802662.0,177210205.0,239296,127699,111596,106278,67324,65694,173494,65802,1907,942,965
20242,여름,골목상권,삼광초등학교,1234632663.0,869125668.0,365506995.0,591914874.0,430777551.0,10546725.0,600027328.0,624058610.0,556075,263600,292474,280084,115802,160189,393047,163029,175,104,71
20242,여름,전통시장,삼구시장(로타리상가),586332619.0,357811683.0,228520936.0,348365112.0,219612305.0,31206232.0,312292793.0,242833594.0,51803,26760,25042,20220,15144,16435,35880,15920,28,16,12
20242,여름,골목상권,삼선동주민센터,4090210760.0,2779421704.0,1310789056.0,2065128487.0,1842234506.0,574860111.0,1160656488.0,2354694161.0,3107548,1295578,1811970,1393464,779210,934875,2250402,857145,956,500,456
20242,여름,전통시장,신림종합시장,15000000.0,13818182.0,1181818.0,11181818.0,3818182.0,0.0,15000000.0,0.0,28570,13723,14846,14001,6043,8525,19594,8975,52,36,16
20242,여름,골목상권,신림주공2단지(광신고등학교),21258536.0,21258536.0,0.0,5892683.0,15365853.0,0.0,11951219.0,9307317.0,344887,158949,185939,213933,42538,88415,249452,95435,72,41,31
20242,여름,전통시장,신도봉시장,1656348020.0,1186972944.0,469375076.0,743390003.0,839150204.0,219787023.0,791708001.0,644852996.0,41999,20484,21515,18216,10078,13703,28950,13049,19,13,6
20242,여름,전통시장,신동시장,156665750.0,121581132.0,35084618.0,45165213.0,111500537.0,6053545.0,93881837.0,56730368.0,109736,52883,56855,50210,25829,33695,78453,31283,13,13,0
20242,여름,골목상권,신림역 1번,2364635373.0,1932591648.0,432043725.0,1223188985.0,1095825783.0,645156007.0,1386825129.0,332654237.0,531999,265509,266490,303049,94565,134384,378490,153509,278,113,165
20242,여름,골목상권,"신림역 5번(신림동주민센터, 신림동별빛거리)",9399450873.0,6437773103.0,2961677770.0,5365699228.0,3914675935.0,2327691613.0,1757533911.0,5314225349.0,4133023,2156521,1976501,2100894,805932,1226196,2853337,1279686,171,114,57
20242,여름,골목상권,신당역 3번,6366695355.0,4924877674.0,1441817681.0,2638112520.0,3443468570.0,1417653524.0,2249027643.0,2700014188.0,1544823,722171,822652,629444,417864,497517,1086809,458014,408,204,204
20242,여름,골목상권,신대림초등학교,206443588.0,98780896.0,107662692.0,110448789.0,95625584.0,8458169.0,70385451.0,127599968.0,157356,76907,80450,74963,35269,47125,108829,48528,92,35,57
20242,여름,전통시장,신대방1동골목상권,5660232113.0,4502747850.0,1157484263.0,2918277832.0,2601303567.0,1238004871.0,2769816458.0,1652410784.0,146008,69661,76347,72181,32654,41173,100356,45653,461,292,169
20242,여름,발달상권,신대방삼거리역,34087039776.0,26678373002.0,7408666774.0,16405155624.0,17072999765.0,4702667507.0,14790674430.0,14593697839.0,783418,360027,423391,302145,212048,269224,550905,232514,2652,1755,897
20242,여름,발달상권,삼성중앙역,33875987187.0,27275234096.0,6600753091.0,14319903233.0,8052572155.0,3191706946.0,12850839064.0,17833441177.0,2253043,1114818,1138224,877570,750928,624544,1727746,525297,19176,12407,6769
20242,여름,골목상권,삼성중앙역 5번,10327315005.0,8444450261.0,1882864744.0,2641757852.0,1478159716.0,304568041.0,2314986732.0,7707760232.0,202787,99721,103066,57897,89131,55759,152189,50597,2602,1756,846
20242,여름,골목상권,삼성중앙역 7번,70668605.0,55445011.0,15223594.0,31930698.0,36216428.0,7440110.0,45288563.0,17939932.0,236859,116608,120252,107105,66806,62949,180122,56739,222,128,94
20242,여름,골목상권,삼선중학교,4618275387.0,3523786720.0,1094488667.0,2031985933.0,2364625801.0,846761049.0,2426434146.0,1345080192.0,1590571,736914,853655,709855,399586,481130,1138364,452208,5155,3924,1231
20242,여름,전통시장,삼성동 시장(삼성동시장),2351263154.0,1813941426.0,537321728.0,981337688.0,1340616225.0,242361068.0,1348933327.0,759968759.0,1248067,651001,597065,513647,320493,413929,888678,359387,27,16,11
20242,여름,골목상권,삼성산자연공원(서울금천초등학교),4987513051.0,4101500441.0,886012610.0,2449112922.0,2518279329.0,870693442.0,2280575235.0,1836244374.0,1251032,582354,668678,631443,255848,363742,889027,362004,307,186,121
20242,여름,골목상권,신대방역 4번,9164657605.0,6666033921.0,2498623684.0,4233089993.0,4676188711.0,1298049020.0,3869970388.0,3996638197.0,925249,437783,487467,444630,205865,274756,647181,278069,2062,1310,752
20242,여름,발달상권,신도림역,34160161837.0,23926358761.0,10233803076.0,14915058849.0,17740332701.0,2471826319.0,18160872271.0,13527463247.0,564824,254230,310594,207770,173405,183652,401082,163740,10086,6566,3520
20242,여름,골목상권,신대방삼거리역 1번,1238668088.0,941916059.0,296752029.0,689470091.0,540381804.0,181841656.0,375728798.0,681097634.0,2116137,962813,1153324,1137933,373797,604407,1468473,647664,233,147,86
20242,여름,골목상권,신대방삼거리역 3번,872523158.0,550963518.0,321559640.0,380274160.0,459904479.0,91287010.0,412561250.0,368674898.0,705234,322520,382715,326049,173187,205997,496057,209178,517,319,198
20242,여름,골목상권,신대방삼거리역 4번(대림초등학교),351334374.0,347563980.0,3770394.0,178272197.0,74690334.0,106296.0,345763195.0,5464883.0,689829,320560,369269,406077,112229,171525,490134,199695,121,84,37
20242,여름,발달상권,구의역,39025482200.0,30072177704.0,8953304496.0,20255351595.0,16558826172.0,5980104018.0,15273313552.0,17772064630.0,1355612,668190,687422,557279,343895,454438,980836,374776,4698,3489,1209
20242,여름,발달상권,신당역,34520210254.0,24799672874.0,9720537380.0,16100273624.0,15893559441.0,5506375569.0,14168283422.0,14845551263.0,2316322,1093026,1223296,928851,655229,732243,1752202,564121,2230,1186,1044
20242,여름,골목상권,신내1동주민센터,15755999753.0,11187214244.0,4568785509.0,8059513699.0,6972691903.0,1677194340.0,6555490545.0,7523314868.0,1269791,565918,703872,511503,334461,423827,873399,396390,700,332,368
20242,여름,골목상권,신내IC북측,28475435.0,28475435.0,0.0,25913837.0,0.0,2085021.0,26390414.0,0.0,51981,26675,25306,23849,13023,15108,38177,13803,118,57,61
20242,여름,골목상권,신내역 1번,550914159.0,326857608.0,224056551.0,287376381.0,163599659.0,1993616.0,301076817.0,247843726.0,36216,18243,17973,12545,10832,12840,26719,9500,83,39,44
20242,여름,골목상권,내를건너서숲으로도서관,394173047.0,225257993.0,168915054.0,145676346.0,244717569.0,107000748.0,195084024.0,92088275.0,97812,49341,48471,42274,28036,27501,71104,26709,231,168,63
20242,여름,발달상권,내방역,41831292508.0,33450114728.0,8381177780.0,17788018402.0,18930402991.0,7258155096.0,20376103136.0,14197034276.0,1317557,600073,717484,508368,384927,424262,980529,337029,12693,8107,4586
20242,여름,골목상권,내방역 1번,335659325.0,324205426.0,11453899.0,129388312.0,192524828.0,5413317.0,256933882.0,73312126.0,792893,345573,447321,421844,168401,202648,566862,226032,465,311,154
20242,여름,골목상권,내방역 4번,1987254536.0,1540902404.0,446352132.0,807589291.0,828719578.0,200571387.0,1023575339.0,763107810.0,619560,288376,331184,289769,147702,182088,447325,172235,4188,2780,1408
20242,여름,골목상권,삼성전자서울R&D(서울우면초등학교),701666505.0,657673402.0,43993103.0,408971817.0,260262815.0,173299347.0,519573830.0,8793328.0,27026,16569,10456,10026,11216,5784,23765,3261,104,69,35
20242,여름,골목상권,국립4.19민주묘지,1210392805.0,755849221.0,454543584.0,630971818.0,432922868.0,57824008.0,689723575.0,462845222.0,28870,12445,16425,17610,3884,7377,20401,8468,41,25,16
20242,여름,골목상권,국립국악고등학교,1692212281.0,1234227236.0,457985045.0,802465423.0,532067399.0,76449718.0,1031730416.0,584032147.0,415882,181874,234006,196149,98313,121419,298734,117149,600,431,169
20242,여름,골목상권,국립재활원,412863164.0,355379401.0,57483763.0,159734374.0,89444358.0,49754133.0,284851624.0,78257407.0,983158,452711,530448,509116,190043,284001,685554,297602,83,53,30
20242,여름,골목상권,국립정신건강센터,4269291840.0,3088794029.0,1180497811.0,2372091880.0,1637982631.0,538596695.0,1404170120.0,2326525025.0,783379,358343,425036,426280,146931,210168,568375,215005,235,139,96
20242,여름,발달상권,신논현역,133800978712.0,103040879620.0,30760099092.0,55971080255.0,64729926005.0,21137609371.0,58842531541.0,53820837800.0,3650374,1798539,1851834,1254347,1213496,1182532,2749826,900548,21301,12471,8830
20242,여름,발달상권,신논현역 1번,3965259469.0,2891575171.0,1073684298.0,2108151749.0,1343623549.0,498726316.0,1622894265.0,1843638888.0,1346038,663455,682582,672342,301599,372098,979192,366846,1687,1044,643
20242,여름,골목상권,신대방역 1번,1822465579.0,1368753220.0,453712359.0,995607454.0,808645313.0,163938518.0,865182414.0,793344647.0,593940,277654,316285,272622,130339,190980,416294,177646,190,135,55
20242,여름,골목상권,국악고교사거리,3462654640.0,2580504866.0,882149774.0,1536284690.0,1211819392.0,225648823.0,1780702690.0,1456303127.0,488097,235449,252648,201644,134683,151770,359907,128190,732,527,205
20242,여름,골목상권,국제신학대학원대학교(남서울중학교),1583077091.0,1147268460.0,435808631.0,953205161.0,614212775.0,308504290.0,400112213.0,874460588.0,1223081,606077,617003,591388,263514,368178,851791,371290,238,151,87
20242,여름,골목상권,신길2동우편취급국,2423818201.0,1505321339.0,918496862.0,1214966799.0,901701917.0,45362221.0,1033803516.0,1344652464.0,1285662,650955,634706,649285,264697,371681,899049,386612,393,227,166
20242,여름,골목상권,신길3동주민센터,4749094177.0,3096536556.0,1652557621.0,2704432979.0,1887667784.0,809151238.0,2176028720.0,1763914219.0,1695098,803094,892004,763088,398664,533344,1169263,525836,274,231,43
20242,여름,골목상권,삼전역 3번,9062982959.0,6776561859.0,2286421100.0,4332945555.0,4340719787.0,1550166428.0,3594081703.0,3918734828.0,1515893,692058,823834,849152,262647,404092,1056812,459080,775,514,261
20242,여름,전통시장,삼양골목시장(삼양시장),5221109218.0,3853153687.0,1367955531.0,3037231232.0,1997105447.0,1016670176.0,2175734458.0,2028704584.0,119680,59714,59966,59326,24602,35749,85813,33868,49,35,14
20242,여름,골목상권,삼양사거리역 1번,718379065.0,580729312.0,137649753.0,344927697.0,361685001.0,132138418.0,379617912.0,206622735.0,1136470,512396,624076,497705,285242,353523,794198,342271,35,21,14
20242,여름,골목상권,삼양사거리역 2번,3803024154.0,3082246269.0,720777885.0,1884010072.0,1869891593.0,757420499.0,2008411339.0,1037192316.0,1454936,666451,788485,711297,308981,434656,1028818,426117,33,24,9
20242,여름,골목상권,삼양입구사거리,3947351960.0,2974360235.0,972991725.0,2210059697.0,1493943215.0,807755705.0,1754680485.0,1384915770.0,603874,274909,328965,280962,148526,174387,433163,170712,38,21,17
20242,여름,전통시장,신노량진시장(기능상실),1454561554.0,1198061999.0,256499555.0,775104793.0,665435096.0,292302089.0,690459876.0,471799589.0,13615,6439,7176,5977,3322,4313,9415,4198,44,24,20
20242,여름,골목상권,신길동홍어거리,600779414.0,409808358.0,190971056.0,393890017.0,175766944.0,57014238.0,170476922.0,373288254.0,541590,272330,269260,260746,123732,157112,390751,150839,550,273,277
20242,여름,골목상권,신길새마을금고신길4동지점,416211095.0,298268076.0,117943019.0,286033895.0,124035816.0,30349221.0,163334571.0,222527303.0,280675,134648,146028,133131,61084,86462,193096,87581,165,84,81
20242,여름,골목상권,신길역 1번,11370403.0,10792865.0,577538.0,10197089.0,967630.0,637318.0,1426620.0,9306465.0,531804,260489,271315,279571,111071,141164,379911,151893,90,51,39
20242,여름,골목상권,신길역 3번,246705946.0,198375610.0,48330336.0,137660859.0,69640095.0,17643550.0,68358907.0,160703489.0,504635,259719,244916,227838,121539,155259,359683,144952,128,71,57
20242,여름,골목상권,국민대학교앞,824263825.0,659775301.0,164488524.0,503813840.0,274911190.0,136569244.0,185623087.0,502071494.0,22138,11253,10885,12136,4719,5282,15766,6371,74,56,18
20242,여름,전통시장,신당 미래유산 먹거리 골목형상점가,2339769748.0,1309387981.0,1030381767.0,1130457843.0,1062758450.0,382409421.0,758165069.0,1199195258.0,150704,71336,79368,60797,42810,47096,110083,40622,29,16,13
20242,여름,골목상권,시흥초등학교(시흥1동우체국),3527699260.0,2510537327.0,1017161933.0,1808129370.0,1640941235.0,601130985.0,1252621215.0,1673947060.0,797401,371397,426005,383852,168852,244700,556764,240639,343,186,157
20242,여름,전통시장,신곡종합시장(신월6동 골목시장),15926504644.0,12610361602.0,3316143042.0,6713175574.0,9118801504.0,2895682112.0,9125225235.0,3905597297.0,36061,16999,19062,15093,9041,11924,25242,10821,220,127,93
20242,여름,골목상권,신곡초등학교,1302989816.0,985075416.0,317914400.0,622210200.0,679075714.0,176279518.0,369857762.0,756852536.0,1353006,601310,751695,695782,263748,393476,950026,402980,371,204,167
20242,여름,발달상권,국회의사당역(국회의사당),81191981698.0,70276285998.0,10915695700.0,33557186643.0,23152194027.0,6764718502.0,40979448297.0,33447814899.0,443832,237526,206305,145752,197149,100932,354378,89454,69348,49208,20140
20242,여름,발달상권,삼호가든사거리,47342162684.0,39471747795.0,7870414889.0,19687918834.0,26764538693.0,6026642254.0,24820271758.0,16495248672.0,1122978,525155,597824,383585,353734,385658,826731,296246,17577,15423,2154
20242,여름,골목상권,상계2동주민센터,1852246814.0,1198535096.0,653711718.0,975123077.0,763898831.0,170401329.0,709452284.0,972393201.0,1611627,739254,872373,707311,391742,512574,1095999,515628,206,99,107
20242,여름,골목상권,상계3동4동주민센터,3335533.0,3146923.0,188610.0,301775.0,2857722.0,113166.0,3033757.0,188610.0,212684,99632,113053,91023,56282,65379,149921,62763,96,73,23
20242,여름,골목상권,삼육보건대학교,10028861990.0,7279895199.0,2748966791.0,5312699643.0,4591200142.0,2372519918.0,5438328406.0,2218013666.0,1527648,733175,794473,822670,300464,404514,1088662,438986,592,304,288
20242,여름,전통시장,삼익패션타운(남대문시장),15406612545.0,12443819447.0,2962793098.0,3540919622.0,11438974378.0,1006476149.0,13714937874.0,685198522.0,74280,32022,42258,19102,40025,15153,59831,14448,5416,3348,2068
20242,여름,골목상권,삼전역 1번,28441612733.0,21080590058.0,7361022675.0,13548664754.0,13714693299.0,5213456229.0,11554674481.0,11673482023.0,2183079,1034067,1149012,1065685,455924,661470,1541747,641332,2225,1423,802
20242,여름,골목상권,신길6동주민센터,6810988957.0,5307934173.0,1503054784.0,3528432133.0,2806968235.0,986166973.0,2987064175.0,2837757809.0,537868,245337,292532,233216,126349,178304,380078,157792,275,179,96
20242,여름,골목상권,신길대성유니드아파트,798363907.0,554881785.0,243482122.0,506876294.0,216303542.0,151359817.0,336700090.0,310304000.0,364388,175832,188556,173493,82485,108410,262414,101975,405,196,209
20242,여름,골목상권,신광명마을,1467116467.0,1334066279.0,133050188.0,893927163.0,310394302.0,306191555.0,897377456.0,263547456.0,81344,46787,34557,33683,25567,22093,59807,21536,123,73,50
20242,여름,골목상권,신구중학교,3557296807.0,2465189303.0,1092107504.0,1140369586.0,1195027119.0,81374306.0,1562957973.0,1912964528.0,126393,56783,69609,38800,53860,33733,98364,28028,674,380,294
20242,여름,골목상권,신금호역 4번,1218275420.0,897255400.0,321020020.0,531259043.0,608140180.0,44736179.0,628378823.0,545160418.0,1105977,495620,610358,595446,201545,308985,780490,325488,66,38,28
