기준_년분기_코드,상권_구분_코드_명,상권_코드_명,서비스업종,평균매출,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,초년_유동인구_수,중년_유동인구_수,노년_유동인구_수,초년_직장_인구_수,중년_직장_인구_수,노년_직장_인구_수
20244,전통시장,서울약령시장,소매업,4421889930.272727,1038927760.0909091,731985412.5454545,615518444.0909091,591760091.0909091,739108903.0909091,480947863.90909094,223641455.45454547,1468139.0,721570.0,746569.0,1535.0,954.0,581.0,357560.0,390291.0,720287.0,164.0,796.0,575.0
20241,골목상권,서울여자간호대학교,소매업,1057515396.0,143755990.5,152548914.0,131492014.0,146838306.5,159426395.0,166071233.0,157382543.0,853986.0,394040.0,459946.0,137.0,68.0,69.0,250865.0,235442.0,367681.0,7.0,41.0,89.0
20242,골목상권,서울여자간호대학교,소매업,1023277927.0,140077083.5,147811619.0,138873415.0,131495534.0,158612176.5,150125291.5,156282807.5,837137.0,384206.0,452932.0,137.0,68.0,69.0,234559.0,226904.0,375676.0,7.0,41.0,89.0
20243,골목상권,서울여자간호대학교,소매업,1033268114.5,149991117.5,140571868.0,129649919.5,127861956.5,146599359.0,166346889.5,172247004.5,818590.0,378049.0,440541.0,137.0,68.0,69.0,226947.0,222833.0,368813.0,7.0,41.0,89.0
20244,골목상권,서울여자간호대학교,소매업,973010733.5,129567438.0,144981150.0,133195878.5,122866379.0,144522773.0,140982125.5,156894989.5,803725.0,365015.0,438710.0,170.0,83.0,87.0,224287.0,223890.0,355548.0,6.0,48.0,116.0
20241,발달상권,서울역,소매업,1666804438.0769231,234729947.23076922,348944148.61538464,244325129.0,230817347.6153846,272076239.0,296275239.0,39636387.615384616,1080781.0,558708.0,522073.0,32080.0,19193.0,12887.0,196097.0,555123.0,329562.0,6732.0,19505.0,5843.0
20242,발달상권,서울역,소매업,1398313575.2857144,169308872.64285713,223159118.64285713,190398863.57142857,267887232.7857143,169536188.64285713,337231427.0,40791872.0,1091560.0,558931.0,532629.0,32080.0,19193.0,12887.0,185316.0,562118.0,344123.0,6732.0,19505.0,5843.0
20243,발달상권,서울역,소매업,1792165124.1666667,465946925.3333333,160582355.66666666,150305292.41666666,336587319.0833333,266505218.08333334,370879389.1666667,41358624.416666664,1035808.0,532361.0,503449.0,32080.0,19193.0,12887.0,184486.0,531824.0,319500.0,6732.0,19505.0,5843.0
20244,발달상권,서울역,소매업,1422359670.25,253321345.75,215093005.58333334,429289788.6666667,190766670.5,194410798.16666666,93063998.08333333,46414063.5,1071719.0,554966.0,516752.0,27333.0,16309.0,11024.0,184906.0,547059.0,339755.0,5772.0,16587.0,4974.0
20241,골목상권,서울역 12번,소매업,106191342.8,16199497.0,18630651.6,18403562.6,18586215.8,16184735.8,11779564.0,6407116.0,652579.0,334158.0,318421.0,4774.0,2012.0,2762.0,147290.0,231762.0,273526.0,1852.0,2094.0,828.0
20242,골목상권,서울역 12번,소매업,110898099.4,18928448.6,18371893.0,18793932.4,21359604.6,17269429.2,10233346.6,5941445.0,498849.0,260366.0,238483.0,4774.0,2012.0,2762.0,110029.0,184165.0,204655.0,1852.0,2094.0,828.0
20243,골목상권,서울역 12번,소매업,98299935.2,19305891.2,15827505.6,14060699.8,18127542.2,16660873.0,8561649.8,5755773.6,466225.0,245215.0,221011.0,4774.0,2012.0,2762.0,101074.0,164122.0,201029.0,1852.0,2094.0,828.0
20244,골목상권,서울역 12번,소매업,159894417.0,29897964.8,35426546.6,23653217.2,23578007.8,21604269.4,17039930.6,8694480.6,508168.0,266591.0,241577.0,5145.0,2168.0,2977.0,109430.0,178366.0,220373.0,1993.0,2254.0,898.0
20241,골목상권,서울역 15번,소매업,399100842.5,67595832.25,59166689.0,60928700.0,61315204.25,61313837.75,51062097.75,37718481.5,1766746.0,866118.0,900627.0,1037.0,562.0,475.0,460624.0,670570.0,635552.0,158.0,520.0,359.0
20242,골목상권,서울역 15번,소매업,416918148.75,65012071.5,60424523.0,61998585.0,63784820.25,73541600.0,51225784.75,40930764.25,1683992.0,841129.0,842863.0,1037.0,562.0,475.0,426121.0,657004.0,600866.0,158.0,520.0,359.0
20243,골목상권,서울역 15번,소매업,410957380.5,62414270.5,59262506.25,57882138.0,66256841.75,67422820.75,53636115.25,44082688.0,1657660.0,836114.0,821546.0,1037.0,562.0,475.0,424552.0,645066.0,588043.0,158.0,520.0,359.0
20244,골목상권,서울역 15번,소매업,399477291.5,65522316.25,60782327.75,54179215.75,58220624.75,68070500.25,51966967.25,40735339.5,1565392.0,801682.0,763709.0,1065.0,579.0,486.0,397359.0,605739.0,562292.0,152.0,542.0,371.0
20241,전통시장,서울중앙시장(신중앙시장),소매업,2282616615.8333335,284668647.1666667,382082655.1666667,298669297.9166667,364313692.3333333,375753059.25,386452532.75,190676731.25,1957055.0,955737.0,1001319.0,462.0,319.0,143.0,457960.0,672015.0,827079.0,82.0,244.0,136.0
20242,전통시장,서울중앙시장(신중앙시장),소매업,2546010495.9166665,276599437.0833333,388948012.0833333,532882241.5833333,350845426.0,370493831.25,502056583.75,124184964.16666667,1795785.0,870757.0,925028.0,462.0,319.0,143.0,422521.0,624994.0,748269.0,82.0,244.0,136.0
20243,전통시장,서울중앙시장(신중앙시장),소매업,1964065857.6666667,296169376.0833333,302494190.4166667,376752868.9166667,288947153.9166667,306194544.3333333,290021644.8333333,103486079.16666667,1596459.0,786677.0,809783.0,462.0,319.0,143.0,371916.0,567475.0,657069.0,82.0,244.0,136.0
20244,전통시장,서울중앙시장(신중앙시장),소매업,2363014590.2727275,386904456.90909094,323456564.27272725,416478340.3636364,357744086.3636364,434467289.45454544,310519446.45454544,133444406.45454545,1651026.0,809811.0,841216.0,407.0,285.0,122.0,391551.0,600150.0,659325.0,75.0,217.0,115.0
20241,골목상권,서울지방병무청,소매업,289651846.5,46594705.0,39160524.75,42359570.75,36317509.5,46512453.5,46469576.5,32237506.5,1314083.0,610710.0,703373.0,1106.0,663.0,443.0,433397.0,415841.0,464845.0,147.0,480.0,479.0
20242,골목상권,서울지방병무청,소매업,266128329.0,40387888.5,36153312.5,41616415.0,32543581.5,42361996.5,41636182.25,31428952.75,1158534.0,531659.0,626877.0,1106.0,663.0,443.0,387926.0,368033.0,402572.0,147.0,480.0,479.0
20243,골목상권,서울지방병무청,소매업,262442127.75,42353505.5,35910818.5,34247192.5,35643368.25,39631729.5,41088727.75,33566785.75,1213560.0,560172.0,653388.0,1106.0,663.0,443.0,410189.0,376526.0,426846.0,147.0,480.0,479.0
20244,골목상권,서울지방병무청,소매업,303578455.0,45677793.666666664,44215916.333333336,33863854.0,40136675.333333336,43888104.666666664,51064261.0,44731850.0,1288381.0,594340.0,694040.0,1161.0,730.0,431.0,439827.0,401367.0,447187.0,146.0,498.0,517.0
20241,골목상권,서울축산농협 독산역지점(독산파출소),소매업,2663625847.6666665,288692137.0,451095661.0,230473228.33333334,383333433.3333333,752719696.6666666,439175239.0,118136452.33333333,550037.0,285754.0,264283.0,577.0,373.0,204.0,160149.0,220167.0,169720.0,44.0,172.0,361.0
20242,골목상권,서울축산농협 독산역지점(독산파출소),소매업,2475248407.3333335,859229352.3333334,297751503.0,100580370.33333333,372666876.3333333,617766083.6666666,149833243.0,77420978.66666667,552257.0,284513.0,267745.0,577.0,373.0,204.0,163060.0,221712.0,167487.0,44.0,172.0,361.0
20243,골목상권,서울축산농협 독산역지점(독산파출소),소매업,2477517575.3333335,431403727.6666667,714396164.3333334,109156738.0,332552245.3333333,493993763.0,272052636.6666667,123962300.33333333,571863.0,291386.0,280476.0,577.0,373.0,204.0,167660.0,227284.0,176920.0,44.0,172.0,361.0
20244,골목상권,서울축산농협 독산역지점(독산파출소),소매업,2777714090.3333335,181931297.0,1258732280.3333333,119699942.66666667,755667594.3333334,154239792.66666666,212345051.66666666,95098131.66666667,582989.0,294521.0,288468.0,631.0,412.0,219.0,168847.0,235959.0,178180.0,43.0,190.0,398.0
20241,골목상권,서울프랑스학교,소매업,23675602.0,2813607.0,1063851.5,8350183.0,4504930.0,1875738.5,3583499.5,1483792.5,362209.0,170687.0,191521.0,1173.0,1037.0,136.0,122929.0,118592.0,120688.0,117.0,566.0,490.0
20242,골목상권,서울프랑스학교,소매업,38451246.0,5081315.0,3751476.0,7637293.0,7191475.5,4171342.5,6188535.5,4429808.5,381649.0,177911.0,203738.0,1173.0,1037.0,136.0,131801.0,124359.0,125490.0,117.0,566.0,490.0
20243,골목상권,서울프랑스학교,소매업,36977606.5,9039792.0,2435520.0,2771613.0,10293818.5,5955768.0,4339394.0,2141701.0,359721.0,167248.0,192473.0,1173.0,1037.0,136.0,119314.0,115134.0,125276.0,117.0,566.0,490.0
20244,골목상권,서울프랑스학교,소매업,56738999.5,11446174.0,3926451.5,5504981.0,5208864.0,6569194.0,13703334.0,10380001.0,369112.0,173908.0,195203.0,952.0,841.0,111.0,121798.0,120315.0,126999.0,95.0,458.0,399.0
20241,전통시장,서원동상점가,소매업,832854052.5,113008410.5,107989081.16666667,107788178.5,117563593.0,120237759.83333333,144249823.16666666,122017206.33333333,976971.0,516706.0,460264.0,808.0,326.0,482.0,405845.0,336099.0,235027.0,148.0,326.0,334.0
20242,전통시장,서원동상점가,소매업,986256784.3333334,127745011.83333333,125326735.33333333,137565596.33333334,139059089.33333334,151796947.5,166802742.33333334,137960661.66666666,1022393.0,538793.0,483599.0,808.0,326.0,482.0,418571.0,361611.0,242211.0,148.0,326.0,334.0
20243,전통시장,서원동상점가,소매업,930271089.6666666,125034232.5,120790879.83333333,118115671.16666667,124837098.0,136334208.33333334,168609174.16666666,136549825.66666666,1004629.0,530387.0,474242.0,808.0,326.0,482.0,413060.0,354643.0,236927.0,148.0,326.0,334.0
20244,전통시장,서원동상점가,소매업,884811642.5,112581715.66666667,128851900.16666667,116115491.33333333,117115258.16666667,125060172.66666667,155980188.16666666,129106916.33333333,1062013.0,563728.0,498286.0,988.0,395.0,593.0,435518.0,378837.0,247661.0,179.0,396.0,413.0
20241,골목상권,서일대학교,소매업,377063106.3,63251544.8,68308992.5,61616032.0,49547884.0,56539642.5,50746817.0,27052193.5,1465820.0,699230.0,766591.0,445.0,285.0,160.0,375474.0,420751.0,669595.0,27.0,190.0,228.0
20242,골목상권,서일대학교,소매업,267224076.0,42509794.666666664,45475859.25,42628949.083333336,41158057.0,40653989.333333336,32993866.25,21803560.416666668,1396369.0,665074.0,731294.0,445.0,285.0,160.0,371850.0,395054.0,629465.0,27.0,190.0,228.0
20243,골목상권,서일대학교,소매업,283486386.3636364,55195656.54545455,37489479.27272727,44059351.45454545,34965559.72727273,49178718.27272727,40295822.72727273,22301798.363636363,1407711.0,666667.0,741044.0,445.0,285.0,160.0,349805.0,405366.0,652542.0,27.0,190.0,228.0
20244,골목상권,서일대학교,소매업,275067237.8333333,43011850.166666664,44168060.083333336,38163917.666666664,38513335.666666664,47216870.083333336,40155071.916666664,23838132.25,1371252.0,647371.0,723881.0,329.0,217.0,112.0,353535.0,386080.0,631638.0,14.0,141.0,174.0
20241,발달상권,서초3동사거리,소매업,1729119550.4166667,264855905.58333334,302102695.5,292342465.4166667,256548488.0,264113801.0,253525531.08333334,95630663.83333333,1543383.0,764561.0,778823.0,10996.0,6530.0,4466.0,462187.0,607711.0,473488.0,1900.0,6120.0,2976.0
20242,발달상권,서초3동사거리,소매업,1673432536.6923077,246819240.84615386,211810412.15384614,275070829.7692308,223832166.07692307,352464519.15384614,237058640.3846154,126376728.3076923,1557818.0,777562.0,780256.0,10996.0,6530.0,4466.0,471388.0,603682.0,482746.0,1900.0,6120.0,2976.0
20243,발달상권,서초3동사거리,소매업,1800464784.6153846,291382581.3076923,296596815.9230769,279240276.9230769,285712501.7692308,258952118.69230768,287761069.6923077,100819420.3076923,1625931.0,795278.0,830653.0,10996.0,6530.0,4466.0,507405.0,626250.0,492274.0,1900.0,6120.0,2976.0
20244,발달상권,서초3동사거리,소매업,1791263166.9166667,240094973.83333334,310292464.5,331235055.75,259554018.0,287630780.0833333,263469256.0,98986618.75,1639770.0,796724.0,843046.0,11164.0,6636.0,4528.0,493883.0,638037.0,507849.0,1923.0,6210.0,3031.0
20241,골목상권,서초동성당,소매업,634237030.5,19679279.5,265342593.5,4464995.5,142339101.0,199549817.0,1375598.0,1485646.0,450531.0,216754.0,233777.0,1051.0,586.0,465.0,133768.0,162493.0,154271.0,222.0,505.0,324.0
20242,골목상권,서초동성당,소매업,477251370.5,0.0,1210526.5,0.0,172600027.0,88901337.0,213604073.5,935406.5,458366.0,220134.0,238232.0,1051.0,586.0,465.0,138445.0,165742.0,154179.0,222.0,505.0,324.0
20243,골목상권,서초동성당,소매업,367655421.0,0.0,0.0,0.0,0.0,367655421.0,0.0,0.0,471629.0,227382.0,244248.0,1051.0,586.0,465.0,143253.0,167073.0,161304.0,222.0,505.0,324.0
20244,골목상권,서초동성당,소매업,296871504.0,2562641.0,1953349.5,0.0,0.0,292355513.5,0.0,0.0,454274.0,216855.0,237419.0,4767.0,2667.0,2100.0,132264.0,161242.0,160770.0,1003.0,2290.0,1474.0
20241,골목상권,서초소방서,소매업,1461763654.3333333,214577853.0,53243467.333333336,485889031.6666667,573890685.6666666,114617631.33333333,7662009.333333333,11882976.0,87585.0,38721.0,48865.0,3455.0,3049.0,406.0,25384.0,25207.0,36996.0,346.0,1667.0,1442.0
20242,골목상권,서초소방서,소매업,803994206.0,256515853.66666666,94396423.66666667,67038484.0,115145739.66666667,229609725.33333334,8903061.333333334,32384918.333333332,40589.0,19425.0,21164.0,3455.0,3049.0,406.0,11306.0,12667.0,16618.0,346.0,1667.0,1442.0
20243,골목상권,서초소방서,소매업,2393933007.0,1214698709.0,174822185.0,454687155.0,450960799.0,97901465.0,862694.0,0.0,47764.0,23495.0,24270.0,3455.0,3049.0,406.0,11249.0,15545.0,20971.0,346.0,1667.0,1442.0
20244,골목상권,서초소방서,소매업,998608666.5,274015286.5,171330749.0,34229846.5,227749425.0,283283359.5,0.0,8000000.0,49013.0,24153.0,24859.0,2855.0,2518.0,337.0,10987.0,15638.0,22388.0,285.0,1377.0,1193.0
20241,발달상권,서초역,소매업,1777483473.5454545,489129741.1818182,313417157.54545456,434650336.27272725,198174853.9090909,315547969.6363636,14552414.0,12011001.0,1385004.0,737715.0,647290.0,17754.0,10538.0,7216.0,324235.0,620933.0,439839.0,3060.0,9882.0,4812.0
20242,발달상권,서초역,소매업,1825615980.090909,240958576.0909091,456069631.1818182,410189061.90909094,210056447.45454547,473750377.45454544,17879353.0,16712533.0,1463327.0,781303.0,682022.0,17754.0,10538.0,7216.0,336128.0,664543.0,462653.0,3060.0,9882.0,4812.0
20243,발달상권,서초역,소매업,2018874077.1,228259864.0,173883610.0,471340322.8,565664949.5,505215854.1,45071088.6,29438388.1,1469298.0,787934.0,681364.0,17754.0,10538.0,7216.0,341973.0,664420.0,462902.0,3060.0,9882.0,4812.0
20244,발달상권,서초역,소매업,1936281399.1,559994376.6,187898155.8,481362318.6,451877626.6,218004834.9,19223616.2,17920470.4,1483586.0,788054.0,695532.0,15721.0,9334.0,6387.0,336200.0,663123.0,484261.0,2707.0,8747.0,4267.0
20241,골목상권,서초중학교,소매업,239523621.5,13083308.5,37375874.5,41329300.5,32883253.0,42526809.0,50450326.0,21874750.0,518873.0,247996.0,270878.0,401.0,240.0,161.0,168262.0,168636.0,181975.0,69.0,223.0,109.0
20242,골목상권,서초중학교,소매업,170468093.5,24029622.0,13466290.5,35022015.0,20400024.0,40713787.5,25924711.0,10911643.5,505744.0,245112.0,260630.0,401.0,240.0,161.0,177381.0,157172.0,171192.0,69.0,223.0,109.0
20243,골목상권,서초중학교,소매업,149123790.5,17261719.0,11818422.0,36068998.5,18775027.5,16946748.5,34367498.0,13885377.0,506483.0,245133.0,261351.0,401.0,240.0,161.0,173111.0,158584.0,174789.0,69.0,223.0,109.0
20244,골목상권,서초중학교,소매업,155441059.5,16261188.0,30013264.5,39981117.5,11438379.0,17643383.0,28067033.0,12036694.5,541477.0,262601.0,278876.0,424.0,253.0,171.0,181893.0,171051.0,188533.0,72.0,237.0,115.0
20241,발달상권,서촌(경복궁역),소매업,637392323.3636364,54952074.45454545,124088489.9090909,139600169.63636363,79417279.81818181,113901470.45454545,78055857.9090909,47376981.18181818,1310959.0,565898.0,745060.0,2628.0,1674.0,954.0,384824.0,476971.0,449162.0,424.0,1514.0,690.0
20242,발달상권,서촌(경복궁역),소매업,518453158.3076923,94160892.61538461,88461040.07692307,60585613.84615385,96400897.15384616,66171940.84615385,68426643.3076923,44246130.461538464,1359277.0,572483.0,786793.0,2628.0,1674.0,954.0,408364.0,495935.0,454977.0,424.0,1514.0,690.0
20243,발달상권,서촌(경복궁역),소매업,597833762.9166666,120303330.83333333,65040728.666666664,107520168.25,105531395.08333333,81211750.33333333,70305414.0,47920975.75,1260752.0,537688.0,723063.0,2628.0,1674.0,954.0,365630.0,464330.0,430792.0,424.0,1514.0,690.0
20244,발달상권,서촌(경복궁역),소매업,751385667.0,109672437.0,158584459.33333334,66842564.75,156724603.58333334,117547638.16666667,84403001.66666667,57610962.5,1379332.0,576442.0,802890.0,3194.0,2040.0,1154.0,418627.0,498876.0,461827.0,516.0,1846.0,832.0
20241,골목상권,석계역 1번,소매업,609382241.3333334,104487213.66666667,90288373.0,101938627.0,104738786.0,95485644.0,90771897.66666667,21671700.0,390259.0,191344.0,198915.0,359.0,194.0,165.0,111996.0,111794.0,166471.0,57.0,180.0,122.0
20242,골목상권,석계역 1번,소매업,667502395.6666666,109704850.66666667,111246275.33333333,91021905.66666667,106873738.0,111898373.33333333,103826419.0,32930833.666666668,339959.0,165595.0,174363.0,359.0,194.0,165.0,102186.0,95960.0,141811.0,57.0,180.0,122.0
20243,골목상권,석계역 1번,소매업,705853245.6666666,143501397.33333334,113244732.0,88965559.33333333,103340165.33333333,112028071.33333333,106236148.0,38537172.333333336,348735.0,168885.0,179850.0,359.0,194.0,165.0,99919.0,101225.0,147592.0,57.0,180.0,122.0
20244,골목상권,석계역 1번,소매업,681211311.0,135336402.66666666,109563962.0,82485932.33333333,102769344.33333333,106963757.66666667,108461396.66666667,35630515.333333336,379270.0,185750.0,193519.0,415.0,225.0,190.0,106210.0,108177.0,164883.0,64.0,210.0,141.0
20241,골목상권,석계역 2번,소매업,170167694.0,25240162.0,23745016.0,22972020.0,24116223.0,26739677.0,23059549.0,24295047.0,301566.0,144681.0,156884.0,161.0,86.0,75.0,86974.0,88291.0,126303.0,22.0,80.0,59.0
20242,골목상권,석계역 2번,소매업,195544723.0,27743697.0,28498162.0,28062552.0,27197433.0,32069820.0,27581294.0,24391765.0,296499.0,142256.0,154243.0,161.0,86.0,75.0,86303.0,86068.0,124129.0,22.0,80.0,59.0
20243,골목상권,석계역 2번,소매업,186662356.0,27508078.0,21731627.0,24208648.0,27884105.0,29312813.0,31341567.0,24675518.0,298350.0,143144.0,155206.0,161.0,86.0,75.0,84168.0,88747.0,125434.0,22.0,80.0,59.0
20244,골목상권,석계역 2번,소매업,160551124.0,25157605.0,23059776.0,20019091.0,22169799.0,24528783.0,26246666.0,19369404.0,288411.0,141024.0,147388.0,249.0,130.0,119.0,80197.0,85778.0,122435.0,33.0,120.0,96.0
20241,골목상권,석계역 7번,소매업,317642303.2,46465878.0,44614331.8,42474433.4,43813194.2,48338100.6,53826613.0,38109752.2,1392350.0,664576.0,727774.0,304.0,225.0,79.0,422188.0,398135.0,572025.0,7.0,95.0,202.0
20242,골목상권,석계역 7번,소매업,307857415.8,43545291.0,45706154.8,41119593.0,45405022.0,47212310.8,51650657.4,33218386.8,1537998.0,721874.0,816125.0,304.0,225.0,79.0,459230.0,445186.0,633582.0,7.0,95.0,202.0
20243,골목상권,석계역 7번,소매업,303301782.2,43604865.4,40323194.6,40329592.4,42271012.6,51252548.6,48312412.8,37208155.8,1518108.0,716946.0,801159.0,304.0,225.0,79.0,448586.0,434650.0,634870.0,7.0,95.0,202.0
20244,골목상권,석계역 7번,소매업,266611516.5,36150254.333333336,38754162.833333336,35488679.5,36688733.666666664,39779202.166666664,44395637.166666664,35354846.833333336,1576146.0,741824.0,834320.0,350.0,272.0,78.0,468475.0,449894.0,657776.0,2.0,102.0,246.0
20241,골목상권,석관중앙교회,소매업,414719349.25,100404195.75,107512833.75,69167143.0,71695979.0,63076715.75,1594174.0,1268308.0,2002766.0,957030.0,1045736.0,107.0,86.0,21.0,601232.0,576172.0,825361.0,0.0,28.0,79.0
20242,골목상권,석관중앙교회,소매업,437953307.25,75415400.0,78495311.5,95904949.5,89057101.75,97402745.5,1226416.25,451382.75,1707061.0,794794.0,912267.0,107.0,86.0,21.0,530747.0,476485.0,699829.0,0.0,28.0,79.0
20243,골목상권,석관중앙교회,소매업,342854734.5,130103582.0,44974684.75,46955762.0,46004747.5,73724272.5,750149.25,341536.5,1858413.0,872434.0,985980.0,107.0,86.0,21.0,542318.0,544908.0,771186.0,0.0,28.0,79.0
20244,골목상권,석관중앙교회,소매업,272346880.5,75233367.25,47833077.0,38030789.5,59622476.0,45820978.0,3644180.0,2162012.75,1984702.0,943616.0,1041087.0,136.0,112.0,24.0,585784.0,583574.0,815345.0,0.0,36.0,100.0
20241,골목상권,석수역 1번 출입구,소매업,9555662.0,295101.5,2018633.5,481999.0,1985610.0,4308479.5,0.0,465838.5,140808.0,70676.0,70131.0,593.0,350.0,243.0,30058.0,45013.0,65737.0,42.0,225.0,326.0
20242,골목상권,석수역 1번 출입구,소매업,1685028.0,0.0,236081.0,484528.0,560692.5,0.0,403726.5,0.0,154174.0,77216.0,76958.0,593.0,350.0,243.0,30762.0,51580.0,71832.0,42.0,225.0,326.0
20243,골목상권,석수역 1번 출입구,소매업,3974031.0,1180406.0,0.0,550856.0,196734.0,1652567.0,393468.0,0.0,145520.0,72121.0,73397.0,593.0,350.0,243.0,30491.0,50688.0,64340.0,42.0,225.0,326.0
20244,골목상권,석수역 1번 출입구,소매업,1036368.0,196734.5,701919.5,0.0,0.0,137714.0,0.0,0.0,145943.0,71910.0,74033.0,595.0,352.0,243.0,29561.0,50287.0,66093.0,43.0,225.0,327.0
20241,발달상권,석촌고분역,소매업,1494398544.2727273,58429043.72727273,376509167.3636364,265041611.63636363,79671936.45454545,320509475.6363636,352313685.6363636,41923623.81818182,734285.0,346514.0,387771.0,2514.0,1667.0,847.0,212649.0,280987.0,240650.0,306.0,1147.0,1061.0
20242,발달상권,석촌고분역,소매업,1275354269.6666667,472610469.1666667,136725103.58333334,73783381.33333333,223123067.5,262439849.33333334,66555675.5,40116723.25,700595.0,330060.0,370535.0,2514.0,1667.0,847.0,201555.0,271127.0,227912.0,306.0,1147.0,1061.0
20243,발달상권,석촌고분역,소매업,1236104600.6923077,372549456.46153843,67804195.6923077,278818398.61538464,59764534.692307696,381444858.7692308,50123013.538461536,25600142.923076924,695386.0,328036.0,367350.0,2514.0,1667.0,847.0,201900.0,268933.0,224552.0,306.0,1147.0,1061.0
20244,발달상권,석촌고분역,소매업,1417149307.909091,302865848.45454544,281863281.0,235963951.36363637,73568259.0909091,444343438.27272725,56900444.72727273,21644085.0,703885.0,330524.0,373361.0,3609.0,2408.0,1201.0,205543.0,270356.0,227987.0,430.0,1652.0,1527.0
20241,골목상권,석촌고분역 1번,소매업,593897472.25,81383412.0,75670974.0,76982415.125,95421672.0,89825156.75,99979037.125,74634805.25,2004644.0,910869.0,1093775.0,1359.0,916.0,443.0,580862.0,768508.0,655275.0,163.0,614.0,582.0
20242,골목상권,석촌고분역 1번,소매업,527599741.7777778,94454085.22222222,65136213.222222224,68934184.8888889,73903819.8888889,72952048.0,86959632.55555555,65259758.0,1894399.0,850345.0,1044053.0,1359.0,916.0,443.0,551235.0,734110.0,609054.0,163.0,614.0,582.0
20243,골목상권,석촌고분역 1번,소매업,547168076.7777778,98836087.77777778,66605255.333333336,74667592.0,91411854.8888889,78207140.8888889,71544538.22222222,65895607.666666664,1943013.0,871975.0,1071037.0,1359.0,916.0,443.0,570779.0,744207.0,628028.0,163.0,614.0,582.0
20244,골목상권,석촌고분역 1번,소매업,475217993.5,62286968.9,65278337.3,56898606.6,73832756.9,80803890.0,72233485.8,63883948.0,1933061.0,866645.0,1066416.0,1249.0,850.0,399.0,559195.0,738726.0,635140.0,143.0,565.0,541.0
20241,골목상권,석촌고분역 3번,소매업,376373360.85714287,30420014.285714287,14750102.42857143,104438722.42857143,121118770.71428572,50459986.28571428,50212795.85714286,4972968.857142857,618784.0,292611.0,326172.0,326.0,218.0,108.0,178314.0,238365.0,202105.0,39.0,153.0,134.0
20242,골목상권,석촌고분역 3번,소매업,549877674.6666666,46786414.833333336,36077727.5,86415212.66666667,180477337.66666666,134223162.0,59453407.333333336,6444412.666666667,575007.0,278110.0,296896.0,326.0,218.0,108.0,173406.0,220496.0,181104.0,39.0,153.0,134.0
20243,골목상권,석촌고분역 3번,소매업,456380112.71428573,105244464.85714285,53003686.85714286,68075535.0,134380190.14285713,61642396.28571428,30694559.85714286,3339279.714285714,614734.0,292556.0,322178.0,326.0,218.0,108.0,180133.0,238247.0,196355.0,39.0,153.0,134.0
20244,골목상권,석촌고분역 3번,소매업,739797933.875,32679364.25,84225379.75,396966736.5,126674206.5,62815876.5,31670395.125,4765975.25,619979.0,293156.0,326822.0,481.0,318.0,163.0,181080.0,240540.0,198358.0,59.0,220.0,202.0
20241,골목상권,석촌고분역 4번,소매업,400166284.0,52785421.666666664,63447126.833333336,49378126.5,67851015.0,66823472.166666664,61384992.166666664,38496129.666666664,1083315.0,509258.0,574057.0,671.0,454.0,217.0,338515.0,405126.0,339675.0,78.0,304.0,289.0
20242,골목상권,석촌고분역 4번,소매업,283160628.1666667,41703646.333333336,45475263.666666664,36187219.0,40810484.5,50111287.333333336,37124317.0,31748410.333333332,1074619.0,512773.0,561846.0,671.0,454.0,217.0,348350.0,401161.0,325107.0,78.0,304.0,289.0
20243,골목상권,석촌고분역 4번,소매업,352981133.1666667,54138882.5,48262667.5,55390841.5,62442210.833333336,58257606.333333336,42002118.833333336,32486805.666666668,1095442.0,520867.0,574576.0,671.0,454.0,217.0,354242.0,411350.0,329851.0,78.0,304.0,289.0
20244,골목상권,석촌고분역 4번,소매업,317768677.6666667,41707520.333333336,56233724.833333336,49696178.166666664,49108933.5,62721485.333333336,30896711.333333332,27404124.166666668,1091642.0,516760.0,574884.0,875.0,590.0,285.0,358001.0,401251.0,332392.0,103.0,398.0,374.0
20241,전통시장,석촌시장,소매업,854306018.0,119758825.8,110645355.3,128414741.8,120492433.2,143110714.4,126476916.9,105407030.6,306291.0,148891.0,157399.0,501.0,328.0,173.0,84126.0,118161.0,104003.0,61.0,232.0,208.0
20242,전통시장,석촌시장,소매업,804926750.3,117816871.7,101597515.3,114293664.4,107727813.7,124355079.8,129071628.7,110064176.7,272460.0,132279.0,140182.0,501.0,328.0,173.0,77181.0,102891.0,92388.0,61.0,232.0,208.0
20243,전통시장,석촌시장,소매업,827027404.8,132769384.0,91309078.3,98674239.7,112161217.1,122006972.0,152739544.0,117366969.7,269091.0,130810.0,138281.0,501.0,328.0,173.0,74697.0,102142.0,92252.0,61.0,232.0,208.0
20244,전통시장,석촌시장,소매업,824447922.9,129826410.8,123054706.9,114809938.8,99476368.4,128278983.4,128319375.3,100682139.3,277703.0,135205.0,142499.0,739.0,489.0,250.0,78162.0,105318.0,94221.0,89.0,343.0,307.0
